Temperature - (Celsius), Year, Statistics, Country, ISO3
16.1158, 1997, Sep Average, Republic of Serbia, SRB
8.57386, 1997, Oct Average, Republic of Serbia, SRB
6.16818, 1997, Nov Average, Republic of Serbia, SRB
2.49484, 1997, Dec Average, Republic of Serbia, SRB
1.85232, 1998, Jan Average, Republic of Serbia, SRB
4.03795, 1998, Feb Average, Republic of Serbia, SRB
3.17783, 1998, Mar Average, Republic of Serbia, SRB
11.6987, 1998, Apr Average, Republic of Serbia, SRB
14.8369, 1998, May Average, Republic of Serbia, SRB
20.3311, 1998, Jun Average, Republic of Serbia, SRB
21.5047, 1998, Jul Average, Republic of Serbia, SRB
21.5285, 1998, Aug Average, Republic of Serbia, SRB
15.5851, 1998, Sep Average, Republic of Serbia, SRB
11.8378, 1998, Oct Average, Republic of Serbia, SRB
3.6797, 1998, Nov Average, Republic of Serbia, SRB
-2.6876, 1998, Dec Average, Republic of Serbia, SRB
-0.1779, 1999, Jan Average, Republic of Serbia, SRB
-0.1292, 1999, Feb Average, Republic of Serbia, SRB
6.2622, 1999, Mar Average, Republic of Serbia, SRB
11.2923, 1999, Apr Average, Republic of Serbia, SRB
15.5138, 1999, May Average, Republic of Serbia, SRB
19.4792, 1999, Jun Average, Republic of Serbia, SRB
21.3769, 1999, Jul Average, Republic of Serbia, SRB
21.1159, 1999, Aug Average, Republic of Serbia, SRB
18.3183, 1999, Sep Average, Republic of Serbia, SRB
11.4787, 1999, Oct Average, Republic of Serbia, SRB
4.14641, 1999, Nov Average, Republic of Serbia, SRB
1.37022, 1999, Dec Average, Republic of Serbia, SRB
-2.7585, 2000, Jan Average, Republic of Serbia, SRB
2.2072, 2000, Feb Average, Republic of Serbia, SRB
5.12797, 2000, Mar Average, Republic of Serbia, SRB
13.3523, 2000, Apr Average, Republic of Serbia, SRB
17.4589, 2000, May Average, Republic of Serbia, SRB
20.8577, 2000, Jun Average, Republic of Serbia, SRB
21.005, 2000, Jul Average, Republic of Serbia, SRB
23.2479, 2000, Aug Average, Republic of Serbia, SRB
16.3487, 2000, Sep Average, Republic of Serbia, SRB
12.6948, 2000, Oct Average, Republic of Serbia, SRB
9.11187, 2000, Nov Average, Republic of Serbia, SRB
3.03576, 2000, Dec Average, Republic of Serbia, SRB
1.72746, 2001, Jan Average, Republic of Serbia, SRB
2.66169, 2001, Feb Average, Republic of Serbia, SRB
8.73415, 2001, Mar Average, Republic of Serbia, SRB
10.0057, 2001, Apr Average, Republic of Serbia, SRB
16.7616, 2001, May Average, Republic of Serbia, SRB
17.7161, 2001, Jun Average, Republic of Serbia, SRB
21.4739, 2001, Jul Average, Republic of Serbia, SRB
22.5334, 2001, Aug Average, Republic of Serbia, SRB
15.1186, 2001, Sep Average, Republic of Serbia, SRB
13.3873, 2001, Oct Average, Republic of Serbia, SRB
3.54221, 2001, Nov Average, Republic of Serbia, SRB
-3.6237, 2001, Dec Average, Republic of Serbia, SRB
-0.822, 2002, Jan Average, Republic of Serbia, SRB
4.99941, 2002, Feb Average, Republic of Serbia, SRB
7.4557, 2002, Mar Average, Republic of Serbia, SRB
10.212, 2002, Apr Average, Republic of Serbia, SRB
17.7169, 2002, May Average, Republic of Serbia, SRB
20.7102, 2002, Jun Average, Republic of Serbia, SRB
22.5387, 2002, Jul Average, Republic of Serbia, SRB
20.8573, 2002, Aug Average, Republic of Serbia, SRB
15.8987, 2002, Sep Average, Republic of Serbia, SRB
11.2474, 2002, Oct Average, Republic of Serbia, SRB
8.1415, 2002, Nov Average, Republic of Serbia, SRB
0.19648, 2002, Dec Average, Republic of Serbia, SRB
-1.5339, 2003, Jan Average, Republic of Serbia, SRB
-4.2308, 2003, Feb Average, Republic of Serbia, SRB
4.33828, 2003, Mar Average, Republic of Serbia, SRB
9.53361, 2003, Apr Average, Republic of Serbia, SRB
19.0244, 2003, May Average, Republic of Serbia, SRB
21.5007, 2003, Jun Average, Republic of Serbia, SRB
21.8593, 2003, Jul Average, Republic of Serbia, SRB
23.8574, 2003, Aug Average, Republic of Serbia, SRB
16.3541, 2003, Sep Average, Republic of Serbia, SRB
9.42055, 2003, Oct Average, Republic of Serbia, SRB
7.3409, 2003, Nov Average, Republic of Serbia, SRB
1.16828, 2003, Dec Average, Republic of Serbia, SRB
-2.1725, 2004, Jan Average, Republic of Serbia, SRB
1.31359, 2004, Feb Average, Republic of Serbia, SRB
5.28579, 2004, Mar Average, Republic of Serbia, SRB
11.1371, 2004, Apr Average, Republic of Serbia, SRB
14.0635, 2004, May Average, Republic of Serbia, SRB
18.7802, 2004, Jun Average, Republic of Serbia, SRB
21.2919, 2004, Jul Average, Republic of Serbia, SRB
20.7998, 2004, Aug Average, Republic of Serbia, SRB
16.0317, 2004, Sep Average, Republic of Serbia, SRB
12.8476, 2004, Oct Average, Republic of Serbia, SRB
6.08577, 2004, Nov Average, Republic of Serbia, SRB
2.25108, 2004, Dec Average, Republic of Serbia, SRB
-0.1348, 2005, Jan Average, Republic of Serbia, SRB
-2.8755, 2005, Feb Average, Republic of Serbia, SRB
3.4104, 2005, Mar Average, Republic of Serbia, SRB
10.6095, 2005, Apr Average, Republic of Serbia, SRB
15.9679, 2005, May Average, Republic of Serbia, SRB
18.655, 2005, Jun Average, Republic of Serbia, SRB
21.0104, 2005, Jul Average, Republic of Serbia, SRB
19.6855, 2005, Aug Average, Republic of Serbia, SRB
17.1977, 2005, Sep Average, Republic of Serbia, SRB
11.0806, 2005, Oct Average, Republic of Serbia, SRB
4.77687, 2005, Nov Average, Republic of Serbia, SRB
1.58866, 2005, Dec Average, Republic of Serbia, SRB
-2.3731, 2006, Jan Average, Republic of Serbia, SRB
-0.3763, 2006, Feb Average, Republic of Serbia, SRB
4.26555, 2006, Mar Average, Republic of Serbia, SRB
11.5991, 2006, Apr Average, Republic of Serbia, SRB
15.2032, 2006, May Average, Republic of Serbia, SRB
18.8086, 2006, Jun Average, Republic of Serbia, SRB
22.755, 2006, Jul Average, Republic of Serbia, SRB
19.664, 2006, Aug Average, Republic of Serbia, SRB
17.7525, 2006, Sep Average, Republic of Serbia, SRB
12.74, 2006, Oct Average, Republic of Serbia, SRB
6.65686, 2006, Nov Average, Republic of Serbia, SRB
2.5544, 2006, Dec Average, Republic of Serbia, SRB
4.31378, 2007, Jan Average, Republic of Serbia, SRB
4.4439, 2007, Feb Average, Republic of Serbia, SRB
7.59799, 2007, Mar Average, Republic of Serbia, SRB
12.1969, 2007, Apr Average, Republic of Serbia, SRB
17.2317, 2007, May Average, Republic of Serbia, SRB
21.5036, 2007, Jun Average, Republic of Serbia, SRB
23.3584, 2007, Jul Average, Republic of Serbia, SRB
22.3995, 2007, Aug Average, Republic of Serbia, SRB
14.9832, 2007, Sep Average, Republic of Serbia, SRB
10.6407, 2007, Oct Average, Republic of Serbia, SRB
4.03843, 2007, Nov Average, Republic of Serbia, SRB
-0.1611, 2007, Dec Average, Republic of Serbia, SRB
0.75115, 2008, Jan Average, Republic of Serbia, SRB
3.30199, 2008, Feb Average, Republic of Serbia, SRB
6.59697, 2008, Mar Average, Republic of Serbia, SRB
11.5186, 2008, Apr Average, Republic of Serbia, SRB
16.5715, 2008, May Average, Republic of Serbia, SRB
20.694, 2008, Jun Average, Republic of Serbia, SRB
21.4541, 2008, Jul Average, Republic of Serbia, SRB
22.3593, 2008, Aug Average, Republic of Serbia, SRB
15.7539, 2008, Sep Average, Republic of Serbia, SRB
12.5004, 2008, Oct Average, Republic of Serbia, SRB
7.03342, 2008, Nov Average, Republic of Serbia, SRB
3.26131, 2008, Dec Average, Republic of Serbia, SRB
-1.1262, 2009, Jan Average, Republic of Serbia, SRB
0.85601, 2009, Feb Average, Republic of Serbia, SRB
5.451, 2009, Mar Average, Republic of Serbia, SRB
13.2162, 2009, Apr Average, Republic of Serbia, SRB
17.1691, 2009, May Average, Republic of Serbia, SRB
19.0573, 2009, Jun Average, Republic of Serbia, SRB
22.3464, 2009, Jul Average, Republic of Serbia, SRB
22.5222, 2009, Aug Average, Republic of Serbia, SRB
18.8657, 2009, Sep Average, Republic of Serbia, SRB
11.4453, 2009, Oct Average, Republic of Serbia, SRB
7.53892, 2009, Nov Average, Republic of Serbia, SRB
2.96011, 2009, Dec Average, Republic of Serbia, SRB
-1.0764, 2010, Jan Average, Republic of Serbia, SRB
1.58817, 2010, Feb Average, Republic of Serbia, SRB
5.71838, 2010, Mar Average, Republic of Serbia, SRB
11.1911, 2010, Apr Average, Republic of Serbia, SRB
15.6931, 2010, May Average, Republic of Serbia, SRB
19.5211, 2010, Jun Average, Republic of Serbia, SRB
22.4822, 2010, Jul Average, Republic of Serbia, SRB
22.0251, 2010, Aug Average, Republic of Serbia, SRB
15.9658, 2010, Sep Average, Republic of Serbia, SRB
9.07901, 2010, Oct Average, Republic of Serbia, SRB
9.15651, 2010, Nov Average, Republic of Serbia, SRB
0.59042, 2010, Dec Average, Republic of Serbia, SRB
-0.3309, 2011, Jan Average, Republic of Serbia, SRB
-0.5213, 2011, Feb Average, Republic of Serbia, SRB
5.56591, 2011, Mar Average, Republic of Serbia, SRB
11.8347, 2011, Apr Average, Republic of Serbia, SRB
15.7922, 2011, May Average, Republic of Serbia, SRB
20.2666, 2011, Jun Average, Republic of Serbia, SRB
21.5693, 2011, Jul Average, Republic of Serbia, SRB
22.6707, 2011, Aug Average, Republic of Serbia, SRB
20.2571, 2011, Sep Average, Republic of Serbia, SRB
10.2826, 2011, Oct Average, Republic of Serbia, SRB
2.86037, 2011, Nov Average, Republic of Serbia, SRB
3.22394, 2011, Dec Average, Republic of Serbia, SRB
0.21084, 2012, Jan Average, Republic of Serbia, SRB
-4.2732, 2012, Feb Average, Republic of Serbia, SRB
7.11433, 2012, Mar Average, Republic of Serbia, SRB
11.9496, 2012, Apr Average, Republic of Serbia, SRB
16.1574, 2012, May Average, Republic of Serbia, SRB
21.4545, 2012, Jun Average, Republic of Serbia, SRB
23.871, 2012, Jul Average, Republic of Serbia, SRB
23.824, 2012, Aug Average, Republic of Serbia, SRB
19.3066, 2012, Sep Average, Republic of Serbia, SRB
12.6794, 2012, Oct Average, Republic of Serbia, SRB
8.10653, 2012, Nov Average, Republic of Serbia, SRB
0.33736, 2012, Dec Average, Republic of Serbia, SRB
0.87202, 2013, Jan Average, Republic of Serbia, SRB
2.60738, 2013, Feb Average, Republic of Serbia, SRB
4.46832, 2013, Mar Average, Republic of Serbia, SRB
12.4403, 2013, Apr Average, Republic of Serbia, SRB
16.5602, 2013, May Average, Republic of Serbia, SRB
19.5735, 2013, Jun Average, Republic of Serbia, SRB
22.4055, 2013, Jul Average, Republic of Serbia, SRB
23.3018, 2013, Aug Average, Republic of Serbia, SRB
15.8386, 2013, Sep Average, Republic of Serbia, SRB
12.69, 2013, Oct Average, Republic of Serbia, SRB
8.22541, 2013, Nov Average, Republic of Serbia, SRB
1.58496, 2013, Dec Average, Republic of Serbia, SRB
2.92803, 2014, Jan Average, Republic of Serbia, SRB
4.84245, 2014, Feb Average, Republic of Serbia, SRB
8.52359, 2014, Mar Average, Republic of Serbia, SRB
11.6789, 2014, Apr Average, Republic of Serbia, SRB
15.0578, 2014, May Average, Republic of Serbia, SRB
19.5391, 2014, Jun Average, Republic of Serbia, SRB
21.2472, 2014, Jul Average, Republic of Serbia, SRB
21.0483, 2014, Aug Average, Republic of Serbia, SRB
17.1285, 2014, Sep Average, Republic of Serbia, SRB
12.3375, 2014, Oct Average, Republic of Serbia, SRB
7.74184, 2014, Nov Average, Republic of Serbia, SRB
3.31001, 2014, Dec Average, Republic of Serbia, SRB
2.14666, 2015, Jan Average, Republic of Serbia, SRB
1.81018, 2015, Feb Average, Republic of Serbia, SRB
5.94351, 2015, Mar Average, Republic of Serbia, SRB
10.6733, 2015, Apr Average, Republic of Serbia, SRB
16.4957, 2015, May Average, Republic of Serbia, SRB
20.0466, 2015, Jun Average, Republic of Serbia, SRB
23.6698, 2015, Jul Average, Republic of Serbia, SRB
23.5939, 2015, Aug Average, Republic of Serbia, SRB
18.5276, 2015, Sep Average, Republic of Serbia, SRB
10.8759, 2015, Oct Average, Republic of Serbia, SRB
7.33757, 2015, Nov Average, Republic of Serbia, SRB
2.95792, 2015, Dec Average, Republic of Serbia, SRB
-0.0829, 2016, Jan Average, Republic of Serbia, SRB
6.22884, 2016, Feb Average, Republic of Serbia, SRB
6.77331, 2016, Mar Average, Republic of Serbia, SRB
13.037, 2016, Apr Average, Republic of Serbia, SRB
15.2788, 2016, May Average, Republic of Serbia, SRB
20.5976, 2016, Jun Average, Republic of Serbia, SRB
22.3259, 2016, Jul Average, Republic of Serbia, SRB
21.0947, 2016, Aug Average, Republic of Serbia, SRB
18.2361, 2016, Sep Average, Republic of Serbia, SRB
10.1674, 2016, Oct Average, Republic of Serbia, SRB
5.64105, 2016, Nov Average, Republic of Serbia, SRB
-0.3953, 2016, Dec Average, Republic of Serbia, SRB
-1.8317, 1991, Jan Average, Romania, ROU
-3.3411, 1991, Feb Average, Romania, ROU
4.82036, 1991, Mar Average, Romania, ROU
8.4246, 1991, Apr Average, Romania, ROU
11.6658, 1991, May Average, Romania, ROU
18.0011, 1991, Jun Average, Romania, ROU
20.4961, 1991, Jul Average, Romania, ROU
18.6463, 1991, Aug Average, Romania, ROU
15.4772, 1991, Sep Average, Romania, ROU
9.5157, 1991, Oct Average, Romania, ROU
4.72613, 1991, Nov Average, Romania, ROU
-3.9771, 1991, Dec Average, Romania, ROU
-3.4562, 1992, Jan Average, Romania, ROU
-1.5141, 1992, Feb Average, Romania, ROU
3.96501, 1992, Mar Average, Romania, ROU
9.72381, 1992, Apr Average, Romania, ROU
13.7783, 1992, May Average, Romania, ROU
17.9742, 1992, Jun Average, Romania, ROU
19.9167, 1992, Jul Average, Romania, ROU
22.3208, 1992, Aug Average, Romania, ROU
14.6275, 1992, Sep Average, Romania, ROU
10.4297, 1992, Oct Average, Romania, ROU
4.76218, 1992, Nov Average, Romania, ROU
-2.6433, 1992, Dec Average, Romania, ROU
-2.677, 1993, Jan Average, Romania, ROU
-4.2278, 1993, Feb Average, Romania, ROU
1.68377, 1993, Mar Average, Romania, ROU
8.69185, 1993, Apr Average, Romania, ROU
16.2386, 1993, May Average, Romania, ROU
17.9561, 1993, Jun Average, Romania, ROU
18.6969, 1993, Jul Average, Romania, ROU
19.5524, 1993, Aug Average, Romania, ROU
14.1974, 1993, Sep Average, Romania, ROU
11.4092, 1993, Oct Average, Romania, ROU
0.11745, 1993, Nov Average, Romania, ROU
1.54135, 1993, Dec Average, Romania, ROU
0.70852, 1994, Jan Average, Romania, ROU
-0.0341, 1994, Feb Average, Romania, ROU
5.6637, 1994, Mar Average, Romania, ROU
10.6173, 1994, Apr Average, Romania, ROU
14.7319, 1994, May Average, Romania, ROU
17.8208, 1994, Jun Average, Romania, ROU
21.5287, 1994, Jul Average, Romania, ROU
20.6393, 1994, Aug Average, Romania, ROU
19.1788, 1994, Sep Average, Romania, ROU
9.49321, 1994, Oct Average, Romania, ROU
3.81702, 1994, Nov Average, Romania, ROU
-0.6504, 1994, Dec Average, Romania, ROU
-3.069, 1995, Jan Average, Romania, ROU
3.03993, 1995, Feb Average, Romania, ROU
4.15586, 1995, Mar Average, Romania, ROU
8.92949, 1995, Apr Average, Romania, ROU
13.6716, 1995, May Average, Romania, ROU
18.3082, 1995, Jun Average, Romania, ROU
21.6399, 1995, Jul Average, Romania, ROU
19.1984, 1995, Aug Average, Romania, ROU
14.3568, 1995, Sep Average, Romania, ROU
10.0226, 1995, Oct Average, Romania, ROU
0.5861, 1995, Nov Average, Romania, ROU
-1.9759, 1995, Dec Average, Romania, ROU
-3.9507, 1996, Jan Average, Romania, ROU
-4.1557, 1996, Feb Average, Romania, ROU
-0.786, 1996, Mar Average, Romania, ROU
9.10563, 1996, Apr Average, Romania, ROU
16.7372, 1996, May Average, Romania, ROU
19.0911, 1996, Jun Average, Romania, ROU
18.9637, 1996, Jul Average, Romania, ROU
19.2413, 1996, Aug Average, Romania, ROU
12.3269, 1996, Sep Average, Romania, ROU
9.96284, 1996, Oct Average, Romania, ROU
6.93364, 1996, Nov Average, Romania, ROU
-1.562, 1996, Dec Average, Romania, ROU
-2.9819, 1997, Jan Average, Romania, ROU
-0.3039, 1997, Feb Average, Romania, ROU
2.86386, 1997, Mar Average, Romania, ROU
5.67065, 1997, Apr Average, Romania, ROU
15.522, 1997, May Average, Romania, ROU
18.4018, 1997, Jun Average, Romania, ROU
18.8726, 1997, Jul Average, Romania, ROU
18.5503, 1997, Aug Average, Romania, ROU
13.5651, 1997, Sep Average, Romania, ROU
7.32455, 1997, Oct Average, Romania, ROU
4.77012, 1997, Nov Average, Romania, ROU
0.09481, 1997, Dec Average, Romania, ROU
-0.1839, 1998, Jan Average, Romania, ROU
1.70704, 1998, Feb Average, Romania, ROU
1.87166, 1998, Mar Average, Romania, ROU
11.417, 1998, Apr Average, Romania, ROU
13.9342, 1998, May Average, Romania, ROU
19.0378, 1998, Jun Average, Romania, ROU
20.0647, 1998, Jul Average, Romania, ROU
19.7851, 1998, Aug Average, Romania, ROU
14.6015, 1998, Sep Average, Romania, ROU
10.6276, 1998, Oct Average, Romania, ROU
1.78508, 1998, Nov Average, Romania, ROU
-5.4462, 1998, Dec Average, Romania, ROU
-1.5528, 1999, Jan Average, Romania, ROU
-0.9523, 1999, Feb Average, Romania, ROU
4.90191, 1999, Mar Average, Romania, ROU
10.5527, 1999, Apr Average, Romania, ROU
13.8821, 1999, May Average, Romania, ROU
19.5497, 1999, Jun Average, Romania, ROU
21.4554, 1999, Jul Average, Romania, ROU
19.8515, 1999, Aug Average, Romania, ROU
16.934, 1999, Sep Average, Romania, ROU
10.188, 1999, Oct Average, Romania, ROU
2.79718, 1999, Nov Average, Romania, ROU
-0.2048, 1999, Dec Average, Romania, ROU
-4.769, 2000, Jan Average, Romania, ROU
0.47319, 2000, Feb Average, Romania, ROU
3.7661, 2000, Mar Average, Romania, ROU
12.3217, 2000, Apr Average, Romania, ROU
16.1345, 2000, May Average, Romania, ROU
19.0512, 2000, Jun Average, Romania, ROU
19.961, 2000, Jul Average, Romania, ROU
21.2579, 2000, Aug Average, Romania, ROU
14.5375, 2000, Sep Average, Romania, ROU
10.8568, 2000, Oct Average, Romania, ROU
7.83432, 2000, Nov Average, Romania, ROU
1.40801, 2000, Dec Average, Romania, ROU
-0.1758, 2001, Jan Average, Romania, ROU
0.65086, 2001, Feb Average, Romania, ROU
6.88627, 2001, Mar Average, Romania, ROU
9.77453, 2001, Apr Average, Romania, ROU
15.1978, 2001, May Average, Romania, ROU
16.794, 2001, Jun Average, Romania, ROU
21.3339, 2001, Jul Average, Romania, ROU
21.2405, 2001, Aug Average, Romania, ROU
14.8516, 2001, Sep Average, Romania, ROU
11.8117, 2001, Oct Average, Romania, ROU
2.53454, 2001, Nov Average, Romania, ROU
-6.2034, 2001, Dec Average, Romania, ROU
-2.6913, 2002, Jan Average, Romania, ROU
3.62361, 2002, Feb Average, Romania, ROU
6.17381, 2002, Mar Average, Romania, ROU
9.37323, 2002, Apr Average, Romania, ROU
16.7332, 2002, May Average, Romania, ROU
19.218, 2002, Jun Average, Romania, ROU
22.142, 2002, Jul Average, Romania, ROU
19.8385, 2002, Aug Average, Romania, ROU
15.0298, 2002, Sep Average, Romania, ROU
10.0305, 2002, Oct Average, Romania, ROU
6.27339, 2002, Nov Average, Romania, ROU
-3.7117, 2002, Dec Average, Romania, ROU
-2.8969, 2003, Jan Average, Romania, ROU
-5.87, 2003, Feb Average, Romania, ROU
1.93235, 2003, Mar Average, Romania, ROU
8.12841, 2003, Apr Average, Romania, ROU
18.1688, 2003, May Average, Romania, ROU
20.2655, 2003, Jun Average, Romania, ROU
20.358, 2003, Jul Average, Romania, ROU
21.5714, 2003, Aug Average, Romania, ROU
14.8074, 2003, Sep Average, Romania, ROU
8.42958, 2003, Oct Average, Romania, ROU
5.57245, 2003, Nov Average, Romania, ROU
-0.9422, 2003, Dec Average, Romania, ROU
-4.2169, 2004, Jan Average, Romania, ROU
-0.6461, 2004, Feb Average, Romania, ROU
4.65558, 2004, Mar Average, Romania, ROU
10.258, 2004, Apr Average, Romania, ROU
13.5246, 2004, May Average, Romania, ROU
18.0069, 2004, Jun Average, Romania, ROU
20.1376, 2004, Jul Average, Romania, ROU
19.4772, 2004, Aug Average, Romania, ROU
14.8097, 2004, Sep Average, Romania, ROU
11.2836, 2004, Oct Average, Romania, ROU
4.97017, 2004, Nov Average, Romania, ROU
0.63256, 2004, Dec Average, Romania, ROU
-1.0591, 2005, Jan Average, Romania, ROU
-3.9766, 2005, Feb Average, Romania, ROU
1.61483, 2005, Mar Average, Romania, ROU
9.65316, 2005, Apr Average, Romania, ROU
15.2549, 2005, May Average, Romania, ROU
17.3829, 2005, Jun Average, Romania, ROU
20.2581, 2005, Jul Average, Romania, ROU
19.4863, 2005, Aug Average, Romania, ROU
16.3133, 2005, Sep Average, Romania, ROU
9.93495, 2005, Oct Average, Romania, ROU
3.51481, 2005, Nov Average, Romania, ROU
0.18906, 2005, Dec Average, Romania, ROU
-5.2137, 2006, Jan Average, Romania, ROU
-2.3669, 2006, Feb Average, Romania, ROU
2.91164, 2006, Mar Average, Romania, ROU
10.4186, 2006, Apr Average, Romania, ROU
14.262, 2006, May Average, Romania, ROU
17.9865, 2006, Jun Average, Romania, ROU
20.9767, 2006, Jul Average, Romania, ROU
19.4468, 2006, Aug Average, Romania, ROU
16.13, 2006, Sep Average, Romania, ROU
11.0397, 2006, Oct Average, Romania, ROU
5.09552, 2006, Nov Average, Romania, ROU
1.14572, 2006, Dec Average, Romania, ROU
2.41418, 2007, Jan Average, Romania, ROU
2.06404, 2007, Feb Average, Romania, ROU
6.75247, 2007, Mar Average, Romania, ROU
10.333, 2007, Apr Average, Romania, ROU
16.8125, 2007, May Average, Romania, ROU
20.689, 2007, Jun Average, Romania, ROU
22.2152, 2007, Jul Average, Romania, ROU
21.2829, 2007, Aug Average, Romania, ROU
14.4431, 2007, Sep Average, Romania, ROU
10.115, 2007, Oct Average, Romania, ROU
2.82458, 2007, Nov Average, Romania, ROU
-1.6486, 2007, Dec Average, Romania, ROU
-1.5095, 2008, Jan Average, Romania, ROU
1.49234, 2008, Feb Average, Romania, ROU
5.99699, 2008, Mar Average, Romania, ROU
10.5781, 2008, Apr Average, Romania, ROU
14.9706, 2008, May Average, Romania, ROU
19.5003, 2008, Jun Average, Romania, ROU
20.1884, 2008, Jul Average, Romania, ROU
21.2242, 2008, Aug Average, Romania, ROU
14.6128, 2008, Sep Average, Romania, ROU
11.2787, 2008, Oct Average, Romania, ROU
5.3054, 2008, Nov Average, Romania, ROU
1.60376, 2008, Dec Average, Romania, ROU
-2.0726, 2009, Jan Average, Romania, ROU
0.06876, 2009, Feb Average, Romania, ROU
3.9863, 2009, Mar Average, Romania, ROU
11.9109, 2009, Apr Average, Romania, ROU
15.6588, 2009, May Average, Romania, ROU
18.9107, 2009, Jun Average, Romania, ROU
21.5797, 2009, Jul Average, Romania, ROU
20.6632, 2009, Aug Average, Romania, ROU
17.2243, 2009, Sep Average, Romania, ROU
10.6979, 2009, Oct Average, Romania, ROU
6.39864, 2009, Nov Average, Romania, ROU
0.49014, 2009, Dec Average, Romania, ROU
-3.5438, 2010, Jan Average, Romania, ROU
0.11183, 2010, Feb Average, Romania, ROU
4.27712, 2010, Mar Average, Romania, ROU
10.2389, 2010, Apr Average, Romania, ROU
15.3895, 2010, May Average, Romania, ROU
19.0021, 2010, Jun Average, Romania, ROU
21.454, 2010, Jul Average, Romania, ROU
21.6326, 2010, Aug Average, Romania, ROU
15.1132, 2010, Sep Average, Romania, ROU
7.69094, 2010, Oct Average, Romania, ROU
8.66815, 2010, Nov Average, Romania, ROU
-1.564, 2010, Dec Average, Romania, ROU
-2.3696, 2011, Jan Average, Romania, ROU
-2.6276, 2011, Feb Average, Romania, ROU
4.01114, 2011, Mar Average, Romania, ROU
9.96677, 2011, Apr Average, Romania, ROU
15.0097, 2011, May Average, Romania, ROU
19.0961, 2011, Jun Average, Romania, ROU
20.7745, 2011, Jul Average, Romania, ROU
20.7657, 2011, Aug Average, Romania, ROU
18.239, 2011, Sep Average, Romania, ROU
8.74978, 2011, Oct Average, Romania, ROU
1.22429, 2011, Nov Average, Romania, ROU
1.56212, 2011, Dec Average, Romania, ROU
-2.1863, 2012, Jan Average, Romania, ROU
-6.5339, 2012, Feb Average, Romania, ROU
4.52606, 2012, Mar Average, Romania, ROU
11.4714, 2012, Apr Average, Romania, ROU
16.1737, 2012, May Average, Romania, ROU
20.8072, 2012, Jun Average, Romania, ROU
22.8168, 2012, Jul Average, Romania, ROU
21.9374, 2012, Aug Average, Romania, ROU
18.0811, 2012, Sep Average, Romania, ROU
11.894, 2012, Oct Average, Romania, ROU
6.1602, 2012, Nov Average, Romania, ROU
-2.1814, 2012, Dec Average, Romania, ROU
-1.6962, 2013, Jan Average, Romania, ROU
1.65643, 2013, Feb Average, Romania, ROU
3.0749, 2013, Mar Average, Romania, ROU
11.4843, 2013, Apr Average, Romania, ROU
16.7316, 2013, May Average, Romania, ROU
19.222, 2013, Jun Average, Romania, ROU
20.6835, 2013, Jul Average, Romania, ROU
21.5658, 2013, Aug Average, Romania, ROU
14.2328, 2013, Sep Average, Romania, ROU
10.7855, 2013, Oct Average, Romania, ROU
7.58439, 2013, Nov Average, Romania, ROU
-0.8283, 2013, Dec Average, Romania, ROU
0.23915, 2014, Jan Average, Romania, ROU
2.08965, 2014, Feb Average, Romania, ROU
7.58808, 2014, Mar Average, Romania, ROU
10.7931, 2014, Apr Average, Romania, ROU
14.8147, 2014, May Average, Romania, ROU
18.2705, 2014, Jun Average, Romania, ROU
20.7992, 2014, Jul Average, Romania, ROU
20.531, 2014, Aug Average, Romania, ROU
16.6678, 2014, Sep Average, Romania, ROU
10.6362, 2014, Oct Average, Romania, ROU
5.27917, 2014, Nov Average, Romania, ROU
1.04238, 2014, Dec Average, Romania, ROU
0.35772, 2015, Jan Average, Romania, ROU
0.39596, 2015, Feb Average, Romania, ROU
4.95991, 2015, Mar Average, Romania, ROU
9.42904, 2015, Apr Average, Romania, ROU
15.627, 2015, May Average, Romania, ROU
19.2108, 2015, Jun Average, Romania, ROU
22.1785, 2015, Jul Average, Romania, ROU
22.1781, 2015, Aug Average, Romania, ROU
17.9872, 2015, Sep Average, Romania, ROU
9.71792, 2015, Oct Average, Romania, ROU
6.22872, 2015, Nov Average, Romania, ROU
1.57954, 2015, Dec Average, Romania, ROU
-2.6834, 2016, Jan Average, Romania, ROU
4.75123, 2016, Feb Average, Romania, ROU
5.91392, 2016, Mar Average, Romania, ROU
12.2033, 2016, Apr Average, Romania, ROU
14.445, 2016, May Average, Romania, ROU
20.0184, 2016, Jun Average, Romania, ROU
21.3764, 2016, Jul Average, Romania, ROU
20.4751, 2016, Aug Average, Romania, ROU
17.242, 2016, Sep Average, Romania, ROU
8.78464, 2016, Oct Average, Romania, ROU
3.8539, 2016, Nov Average, Romania, ROU
-2.1681, 2016, Dec Average, Romania, ROU
-24.513, 1991, Jan Average, Russia, RUS
-24.738, 1991, Feb Average, Russia, RUS
-18.39, 1991, Mar Average, Russia, RUS
-4.8511, 1991, Apr Average, Russia, RUS
4.02237, 1991, May Average, Russia, RUS
11.9564, 1991, Jun Average, Russia, RUS
15.9513, 1991, Jul Average, Russia, RUS
12.6317, 1991, Aug Average, Russia, RUS
6.44098, 1991, Sep Average, Russia, RUS
-3.6118, 1991, Oct Average, Russia, RUS
-15.076, 1991, Nov Average, Russia, RUS
-24.673, 1991, Dec Average, Russia, RUS
-24.042, 1992, Jan Average, Russia, RUS
-21.731, 1992, Feb Average, Russia, RUS
-15.813, 1992, Mar Average, Russia, RUS
