Rainfall - (MM), Year, Statistics, Country, ISO3
102.143, 1997, May Average, Nepal, NPL
185.276, 1997, Jun Average, Nepal, NPL
333.582, 1997, Jul Average, Nepal, NPL
264.471, 1997, Aug Average, Nepal, NPL
204.127, 1997, Sep Average, Nepal, NPL
30.6759, 1997, Oct Average, Nepal, NPL
19.8728, 1997, Nov Average, Nepal, NPL
108.636, 1997, Dec Average, Nepal, NPL
0.66576, 1998, Jan Average, Nepal, NPL
22.8776, 1998, Feb Average, Nepal, NPL
74.0283, 1998, Mar Average, Nepal, NPL
70.5583, 1998, Apr Average, Nepal, NPL
59.6672, 1998, May Average, Nepal, NPL
210.703, 1998, Jun Average, Nepal, NPL
375.851, 1998, Jul Average, Nepal, NPL
371.068, 1998, Aug Average, Nepal, NPL
204.172, 1998, Sep Average, Nepal, NPL
103.786, 1998, Oct Average, Nepal, NPL
14.8228, 1998, Nov Average, Nepal, NPL
0.31439, 1998, Dec Average, Nepal, NPL
15.6044, 1999, Jan Average, Nepal, NPL
8.58867, 1999, Feb Average, Nepal, NPL
1.46266, 1999, Mar Average, Nepal, NPL
15.0861, 1999, Apr Average, Nepal, NPL
128.514, 1999, May Average, Nepal, NPL
224.505, 1999, Jun Average, Nepal, NPL
469.679, 1999, Jul Average, Nepal, NPL
304.482, 1999, Aug Average, Nepal, NPL
264.028, 1999, Sep Average, Nepal, NPL
99.2308, 1999, Oct Average, Nepal, NPL
0.85569, 1999, Nov Average, Nepal, NPL
7.08385, 1999, Dec Average, Nepal, NPL
10.0191, 2000, Jan Average, Nepal, NPL
31.2508, 2000, Feb Average, Nepal, NPL
25.33, 2000, Mar Average, Nepal, NPL
51.9889, 2000, Apr Average, Nepal, NPL
211.04, 2000, May Average, Nepal, NPL
243.071, 2000, Jun Average, Nepal, NPL
326.219, 2000, Jul Average, Nepal, NPL
355.923, 2000, Aug Average, Nepal, NPL
206.603, 2000, Sep Average, Nepal, NPL
2.44698, 2000, Oct Average, Nepal, NPL
10.1264, 2000, Nov Average, Nepal, NPL
0.60589, 2000, Dec Average, Nepal, NPL
11.727, 2001, Jan Average, Nepal, NPL
18.6209, 2001, Feb Average, Nepal, NPL
13.2737, 2001, Mar Average, Nepal, NPL
57.3113, 2001, Apr Average, Nepal, NPL
256.17, 2001, May Average, Nepal, NPL
207.034, 2001, Jun Average, Nepal, NPL
384.962, 2001, Jul Average, Nepal, NPL
267.023, 2001, Aug Average, Nepal, NPL
117.225, 2001, Sep Average, Nepal, NPL
35.7481, 2001, Oct Average, Nepal, NPL
0.96795, 2001, Nov Average, Nepal, NPL
0.6408, 2001, Dec Average, Nepal, NPL
23.0714, 2002, Jan Average, Nepal, NPL
45.8933, 2002, Feb Average, Nepal, NPL
67.7618, 2002, Mar Average, Nepal, NPL
41.3312, 2002, Apr Average, Nepal, NPL
77.3551, 2002, May Average, Nepal, NPL
104.228, 2002, Jun Average, Nepal, NPL
342.491, 2002, Jul Average, Nepal, NPL
355.386, 2002, Aug Average, Nepal, NPL
198.257, 2002, Sep Average, Nepal, NPL
50.1909, 2002, Oct Average, Nepal, NPL
20.7797, 2002, Nov Average, Nepal, NPL
1.64916, 2002, Dec Average, Nepal, NPL
29.3972, 2003, Jan Average, Nepal, NPL
95.2885, 2003, Feb Average, Nepal, NPL
52.5923, 2003, Mar Average, Nepal, NPL
35.6951, 2003, Apr Average, Nepal, NPL
26.5099, 2003, May Average, Nepal, NPL
155.181, 2003, Jun Average, Nepal, NPL
396.937, 2003, Jul Average, Nepal, NPL
224.101, 2003, Aug Average, Nepal, NPL
279.356, 2003, Sep Average, Nepal, NPL
28.6144, 2003, Oct Average, Nepal, NPL
6.69505, 2003, Nov Average, Nepal, NPL
16.3382, 2003, Dec Average, Nepal, NPL
18.8615, 2004, Jan Average, Nepal, NPL
1.90247, 2004, Feb Average, Nepal, NPL
20.4499, 2004, Mar Average, Nepal, NPL
67.2859, 2004, Apr Average, Nepal, NPL
131.697, 2004, May Average, Nepal, NPL
195.89, 2004, Jun Average, Nepal, NPL
371.611, 2004, Jul Average, Nepal, NPL
176.598, 2004, Aug Average, Nepal, NPL
201.599, 2004, Sep Average, Nepal, NPL
80.6433, 2004, Oct Average, Nepal, NPL
29.3647, 2004, Nov Average, Nepal, NPL
2.87086, 2004, Dec Average, Nepal, NPL
37.144, 2005, Jan Average, Nepal, NPL
23.6564, 2005, Feb Average, Nepal, NPL
51.9423, 2005, Mar Average, Nepal, NPL
16.1703, 2005, Apr Average, Nepal, NPL
50.671, 2005, May Average, Nepal, NPL
118.164, 2005, Jun Average, Nepal, NPL
259.044, 2005, Jul Average, Nepal, NPL
225.453, 2005, Aug Average, Nepal, NPL
161.633, 2005, Sep Average, Nepal, NPL
68.0467, 2005, Oct Average, Nepal, NPL
0.33317, 2005, Nov Average, Nepal, NPL
1.41359, 2005, Dec Average, Nepal, NPL
3.91771, 2006, Jan Average, Nepal, NPL
1.27007, 2006, Feb Average, Nepal, NPL
52.6953, 2006, Mar Average, Nepal, NPL
75.537, 2006, Apr Average, Nepal, NPL
138.397, 2006, May Average, Nepal, NPL
160.589, 2006, Jun Average, Nepal, NPL
336.939, 2006, Jul Average, Nepal, NPL
177.263, 2006, Aug Average, Nepal, NPL
160.337, 2006, Sep Average, Nepal, NPL
34.4962, 2006, Oct Average, Nepal, NPL
17.1553, 2006, Nov Average, Nepal, NPL
14.6599, 2006, Dec Average, Nepal, NPL
0.93998, 2007, Jan Average, Nepal, NPL
88.8633, 2007, Feb Average, Nepal, NPL
60.3453, 2007, Mar Average, Nepal, NPL
40.6951, 2007, Apr Average, Nepal, NPL
115.376, 2007, May Average, Nepal, NPL
157.396, 2007, Jun Average, Nepal, NPL
219.178, 2007, Jul Average, Nepal, NPL
240.345, 2007, Aug Average, Nepal, NPL
253.351, 2007, Sep Average, Nepal, NPL
10.998, 2007, Oct Average, Nepal, NPL
4.97335, 2007, Nov Average, Nepal, NPL
1.77755, 2007, Dec Average, Nepal, NPL
9.18327, 2008, Jan Average, Nepal, NPL
1.10555, 2008, Feb Average, Nepal, NPL
26.0338, 2008, Mar Average, Nepal, NPL
34.3382, 2008, Apr Average, Nepal, NPL
140.61, 2008, May Average, Nepal, NPL
322.087, 2008, Jun Average, Nepal, NPL
363.565, 2008, Jul Average, Nepal, NPL
248.566, 2008, Aug Average, Nepal, NPL
170.584, 2008, Sep Average, Nepal, NPL
18.7475, 2008, Oct Average, Nepal, NPL
0.35557, 2008, Nov Average, Nepal, NPL
0.141, 2008, Dec Average, Nepal, NPL
1.46143, 2009, Jan Average, Nepal, NPL
7.34435, 2009, Feb Average, Nepal, NPL
23.7304, 2009, Mar Average, Nepal, NPL
21.4977, 2009, Apr Average, Nepal, NPL
203.052, 2009, May Average, Nepal, NPL
65.9133, 2009, Jun Average, Nepal, NPL
190.525, 2009, Jul Average, Nepal, NPL
233.152, 2009, Aug Average, Nepal, NPL
177.476, 2009, Sep Average, Nepal, NPL
91.63, 2009, Oct Average, Nepal, NPL
13.7962, 2009, Nov Average, Nepal, NPL
5.88053, 2009, Dec Average, Nepal, NPL
7.58427, 2010, Jan Average, Nepal, NPL
30.0853, 2010, Feb Average, Nepal, NPL
23.3253, 2010, Mar Average, Nepal, NPL
26.3031, 2010, Apr Average, Nepal, NPL
115.534, 2010, May Average, Nepal, NPL
78.1668, 2010, Jun Average, Nepal, NPL
277.224, 2010, Jul Average, Nepal, NPL
324.684, 2010, Aug Average, Nepal, NPL
280.418, 2010, Sep Average, Nepal, NPL
40.7633, 2010, Oct Average, Nepal, NPL
4.02464, 2010, Nov Average, Nepal, NPL
5.14417, 2010, Dec Average, Nepal, NPL
9.74015, 2011, Jan Average, Nepal, NPL
68.3866, 2011, Feb Average, Nepal, NPL
18.2168, 2011, Mar Average, Nepal, NPL
45.9667, 2011, Apr Average, Nepal, NPL
189.328, 2011, May Average, Nepal, NPL
300.901, 2011, Jun Average, Nepal, NPL
407.822, 2011, Jul Average, Nepal, NPL
332.806, 2011, Aug Average, Nepal, NPL
312.391, 2011, Sep Average, Nepal, NPL
11.1739, 2011, Oct Average, Nepal, NPL
2.38389, 2011, Nov Average, Nepal, NPL
0.46398, 2011, Dec Average, Nepal, NPL
30.5812, 2012, Jan Average, Nepal, NPL
34.5811, 2012, Feb Average, Nepal, NPL
31.0774, 2012, Mar Average, Nepal, NPL
60.9342, 2012, Apr Average, Nepal, NPL
33.7457, 2012, May Average, Nepal, NPL
116.044, 2012, Jun Average, Nepal, NPL
382.779, 2012, Jul Average, Nepal, NPL
300.249, 2012, Aug Average, Nepal, NPL
330.039, 2012, Sep Average, Nepal, NPL
7.45378, 2012, Oct Average, Nepal, NPL
2.11693, 2012, Nov Average, Nepal, NPL
7.92828, 2012, Dec Average, Nepal, NPL
24.3958, 2013, Jan Average, Nepal, NPL
74.4373, 2013, Feb Average, Nepal, NPL
18.7617, 2013, Mar Average, Nepal, NPL
51.0874, 2013, Apr Average, Nepal, NPL
42.1687, 2013, May Average, Nepal, NPL
316.877, 2013, Jun Average, Nepal, NPL
342.992, 2013, Jul Average, Nepal, NPL
259.178, 2013, Aug Average, Nepal, NPL
102.541, 2013, Sep Average, Nepal, NPL
135.953, 2013, Oct Average, Nepal, NPL
0.50453, 2013, Nov Average, Nepal, NPL
3.97638, 2013, Dec Average, Nepal, NPL
11.6795, 2014, Jan Average, Nepal, NPL
42.6019, 2014, Feb Average, Nepal, NPL
24.3712, 2014, Mar Average, Nepal, NPL
13.5274, 2014, Apr Average, Nepal, NPL
48.7246, 2014, May Average, Nepal, NPL
56.5651, 2014, Jun Average, Nepal, NPL
116.104, 2014, Jul Average, Nepal, NPL
78.728, 2014, Aug Average, Nepal, NPL
81.6911, 2014, Sep Average, Nepal, NPL
48.2253, 2014, Oct Average, Nepal, NPL
0.15447, 2014, Nov Average, Nepal, NPL
7.21602, 2014, Dec Average, Nepal, NPL
36.184, 2015, Jan Average, Nepal, NPL
42.6351, 2015, Feb Average, Nepal, NPL
87.298, 2015, Mar Average, Nepal, NPL
112.344, 2015, Apr Average, Nepal, NPL
55.8981, 2015, May Average, Nepal, NPL
180.083, 2015, Jun Average, Nepal, NPL
286.64, 2015, Jul Average, Nepal, NPL
364.899, 2015, Aug Average, Nepal, NPL
111.079, 2015, Sep Average, Nepal, NPL
44.771, 2015, Oct Average, Nepal, NPL
7.68033, 2015, Nov Average, Nepal, NPL
3.31223, 2015, Dec Average, Nepal, NPL
2.69459, 2016, Jan Average, Nepal, NPL
22.76, 2016, Feb Average, Nepal, NPL
24.338, 2016, Mar Average, Nepal, NPL
16.5304, 2016, Apr Average, Nepal, NPL
115.27, 2016, May Average, Nepal, NPL
229.364, 2016, Jun Average, Nepal, NPL
520.919, 2016, Jul Average, Nepal, NPL
140.091, 2016, Aug Average, Nepal, NPL
244.472, 2016, Sep Average, Nepal, NPL
64.849, 2016, Oct Average, Nepal, NPL
0.73363, 2016, Nov Average, Nepal, NPL
2.25344, 2016, Dec Average, Nepal, NPL
57.0482, 1991, Jan Average, Netherlands, NLD
25.8252, 1991, Feb Average, Netherlands, NLD
25.8967, 1991, Mar Average, Netherlands, NLD
37.6581, 1991, Apr Average, Netherlands, NLD
33.5372, 1991, May Average, Netherlands, NLD
118.24, 1991, Jun Average, Netherlands, NLD
64.2167, 1991, Jul Average, Netherlands, NLD
19.3921, 1991, Aug Average, Netherlands, NLD
57.5576, 1991, Sep Average, Netherlands, NLD
45.1985, 1991, Oct Average, Netherlands, NLD
111.989, 1991, Nov Average, Netherlands, NLD
58.8305, 1991, Dec Average, Netherlands, NLD
36.2177, 1992, Jan Average, Netherlands, NLD
31.73, 1992, Feb Average, Netherlands, NLD
84.712, 1992, Mar Average, Netherlands, NLD
52.2178, 1992, Apr Average, Netherlands, NLD
45.1814, 1992, May Average, Netherlands, NLD
65.7204, 1992, Jun Average, Netherlands, NLD
68.359, 1992, Jul Average, Netherlands, NLD
113.678, 1992, Aug Average, Netherlands, NLD
49.2052, 1992, Sep Average, Netherlands, NLD
95.2014, 1992, Oct Average, Netherlands, NLD
110.442, 1992, Nov Average, Netherlands, NLD
58.1594, 1992, Dec Average, Netherlands, NLD
87.7947, 1993, Jan Average, Netherlands, NLD
25.7711, 1993, Feb Average, Netherlands, NLD
10.4422, 1993, Mar Average, Netherlands, NLD
42.9019, 1993, Apr Average, Netherlands, NLD
64.2454, 1993, May Average, Netherlands, NLD
44.9483, 1993, Jun Average, Netherlands, NLD
131.135, 1993, Jul Average, Netherlands, NLD
52.7496, 1993, Aug Average, Netherlands, NLD
119.546, 1993, Sep Average, Netherlands, NLD
83.496, 1993, Oct Average, Netherlands, NLD
47.1054, 1993, Nov Average, Netherlands, NLD
154.224, 1993, Dec Average, Netherlands, NLD
91.8481, 1994, Jan Average, Netherlands, NLD
27.8516, 1994, Feb Average, Netherlands, NLD
93.7613, 1994, Mar Average, Netherlands, NLD
60.1177, 1994, Apr Average, Netherlands, NLD
67.9295, 1994, May Average, Netherlands, NLD
55.0755, 1994, Jun Average, Netherlands, NLD
45.8455, 1994, Jul Average, Netherlands, NLD
66.5773, 1994, Aug Average, Netherlands, NLD
124.481, 1994, Sep Average, Netherlands, NLD
96.6606, 1994, Oct Average, Netherlands, NLD
48.2058, 1994, Nov Average, Netherlands, NLD
107.02, 1994, Dec Average, Netherlands, NLD
132.438, 1995, Jan Average, Netherlands, NLD
89.2431, 1995, Feb Average, Netherlands, NLD
83.6083, 1995, Mar Average, Netherlands, NLD
31.5048, 1995, Apr Average, Netherlands, NLD
57.9421, 1995, May Average, Netherlands, NLD
66.121, 1995, Jun Average, Netherlands, NLD
53.8546, 1995, Jul Average, Netherlands, NLD
33.6396, 1995, Aug Average, Netherlands, NLD
103.426, 1995, Sep Average, Netherlands, NLD
20.9992, 1995, Oct Average, Netherlands, NLD
43.1418, 1995, Nov Average, Netherlands, NLD
40.344, 1995, Dec Average, Netherlands, NLD
7.33015, 1996, Jan Average, Netherlands, NLD
54.1746, 1996, Feb Average, Netherlands, NLD
16.4194, 1996, Mar Average, Netherlands, NLD
7.38768, 1996, Apr Average, Netherlands, NLD
54.3222, 1996, May Average, Netherlands, NLD
29.6248, 1996, Jun Average, Netherlands, NLD
46.9643, 1996, Jul Average, Netherlands, NLD
93.8756, 1996, Aug Average, Netherlands, NLD
47.8044, 1996, Sep Average, Netherlands, NLD
69.422, 1996, Oct Average, Netherlands, NLD
112.912, 1996, Nov Average, Netherlands, NLD
38.2766, 1996, Dec Average, Netherlands, NLD
4.88192, 1997, Jan Average, Netherlands, NLD
81.3409, 1997, Feb Average, Netherlands, NLD
30.3616, 1997, Mar Average, Netherlands, NLD
31.5818, 1997, Apr Average, Netherlands, NLD
86.5899, 1997, May Average, Netherlands, NLD
97.3946, 1997, Jun Average, Netherlands, NLD
58.9079, 1997, Jul Average, Netherlands, NLD
50.4129, 1997, Aug Average, Netherlands, NLD
29.0913, 1997, Sep Average, Netherlands, NLD
78.9809, 1997, Oct Average, Netherlands, NLD
44.6021, 1997, Nov Average, Netherlands, NLD
78.5345, 1997, Dec Average, Netherlands, NLD
78.8595, 1998, Jan Average, Netherlands, NLD
16.8717, 1998, Feb Average, Netherlands, NLD
89.4394, 1998, Mar Average, Netherlands, NLD
90.4002, 1998, Apr Average, Netherlands, NLD
39.4329, 1998, May Average, Netherlands, NLD
125.756, 1998, Jun Average, Netherlands, NLD
69.537, 1998, Jul Average, Netherlands, NLD
67.2108, 1998, Aug Average, Netherlands, NLD
122.336, 1998, Sep Average, Netherlands, NLD
157.995, 1998, Oct Average, Netherlands, NLD
90.0181, 1998, Nov Average, Netherlands, NLD
78.208, 1998, Dec Average, Netherlands, NLD
91.7333, 1999, Jan Average, Netherlands, NLD
64.1903, 1999, Feb Average, Netherlands, NLD
80.6881, 1999, Mar Average, Netherlands, NLD
55.0351, 1999, Apr Average, Netherlands, NLD
42.9508, 1999, May Average, Netherlands, NLD
86.5252, 1999, Jun Average, Netherlands, NLD
44.2094, 1999, Jul Average, Netherlands, NLD
93.1404, 1999, Aug Average, Netherlands, NLD
72.1836, 1999, Sep Average, Netherlands, NLD
60.3279, 1999, Oct Average, Netherlands, NLD
57.9592, 1999, Nov Average, Netherlands, NLD
147.267, 1999, Dec Average, Netherlands, NLD
50.6084, 2000, Jan Average, Netherlands, NLD
85.6541, 2000, Feb Average, Netherlands, NLD
70.5703, 2000, Mar Average, Netherlands, NLD
45.8387, 2000, Apr Average, Netherlands, NLD
85.9644, 2000, May Average, Netherlands, NLD
42.0244, 2000, Jun Average, Netherlands, NLD
106.748, 2000, Jul Average, Netherlands, NLD
46.0875, 2000, Aug Average, Netherlands, NLD
77.7635, 2000, Sep Average, Netherlands, NLD
103.629, 2000, Oct Average, Netherlands, NLD
100.3, 2000, Nov Average, Netherlands, NLD
73.1098, 2000, Dec Average, Netherlands, NLD
72.5177, 2001, Jan Average, Netherlands, NLD
75.9853, 2001, Feb Average, Netherlands, NLD
79.8111, 2001, Mar Average, Netherlands, NLD
81.0066, 2001, Apr Average, Netherlands, NLD
33.8223, 2001, May Average, Netherlands, NLD
57.8212, 2001, Jun Average, Netherlands, NLD
78.8781, 2001, Jul Average, Netherlands, NLD
86.933, 2001, Aug Average, Netherlands, NLD
147.739, 2001, Sep Average, Netherlands, NLD
52.4004, 2001, Oct Average, Netherlands, NLD
88.6246, 2001, Nov Average, Netherlands, NLD
77.7689, 2001, Dec Average, Netherlands, NLD
67.2684, 2002, Jan Average, Netherlands, NLD
122.483, 2002, Feb Average, Netherlands, NLD
42.4785, 2002, Mar Average, Netherlands, NLD
49.6861, 2002, Apr Average, Netherlands, NLD
47.9618, 2002, May Average, Netherlands, NLD
66.02, 2002, Jun Average, Netherlands, NLD
96.8137, 2002, Jul Average, Netherlands, NLD
111.876, 2002, Aug Average, Netherlands, NLD
38.6005, 2002, Sep Average, Netherlands, NLD
87.3288, 2002, Oct Average, Netherlands, NLD
90.2191, 2002, Nov Average, Netherlands, NLD
85.8898, 2002, Dec Average, Netherlands, NLD
81.3619, 2003, Jan Average, Netherlands, NLD
19.7313, 2003, Feb Average, Netherlands, NLD
28.9382, 2003, Mar Average, Netherlands, NLD
39.9976, 2003, Apr Average, Netherlands, NLD
82.9713, 2003, May Average, Netherlands, NLD
41.2292, 2003, Jun Average, Netherlands, NLD
49.4266, 2003, Jul Average, Netherlands, NLD
24.4654, 2003, Aug Average, Netherlands, NLD
51.7864, 2003, Sep Average, Netherlands, NLD
78.2729, 2003, Oct Average, Netherlands, NLD
49.8263, 2003, Nov Average, Netherlands, NLD
83.5764, 2003, Dec Average, Netherlands, NLD
115.811, 2004, Jan Average, Netherlands, NLD
66.9782, 2004, Feb Average, Netherlands, NLD
34.406, 2004, Mar Average, Netherlands, NLD
39.2007, 2004, Apr Average, Netherlands, NLD
36.9972, 2004, May Average, Netherlands, NLD
74.3874, 2004, Jun Average, Netherlands, NLD
108.729, 2004, Jul Average, Netherlands, NLD
120.218, 2004, Aug Average, Netherlands, NLD
68.6495, 2004, Sep Average, Netherlands, NLD
57.4637, 2004, Oct Average, Netherlands, NLD
72.0615, 2004, Nov Average, Netherlands, NLD
49.5612, 2004, Dec Average, Netherlands, NLD
57.9699, 2005, Jan Average, Netherlands, NLD
64.4086, 2005, Feb Average, Netherlands, NLD
46.7523, 2005, Mar Average, Netherlands, NLD
56.734, 2005, Apr Average, Netherlands, NLD
55.4634, 2005, May Average, Netherlands, NLD
52.7658, 2005, Jun Average, Netherlands, NLD
123.141, 2005, Jul Average, Netherlands, NLD
98.4757, 2005, Aug Average, Netherlands, NLD
56.5523, 2005, Sep Average, Netherlands, NLD
58.2239, 2005, Oct Average, Netherlands, NLD
75.4723, 2005, Nov Average, Netherlands, NLD
60.0091, 2005, Dec Average, Netherlands, NLD
19.6261, 2006, Jan Average, Netherlands, NLD
55.1116, 2006, Feb Average, Netherlands, NLD
71.584, 2006, Mar Average, Netherlands, NLD
39.4295, 2006, Apr Average, Netherlands, NLD
89.9578, 2006, May Average, Netherlands, NLD
42.1989, 2006, Jun Average, Netherlands, NLD
26.0494, 2006, Jul Average, Netherlands, NLD
161.466, 2006, Aug Average, Netherlands, NLD
17.808, 2006, Sep Average, Netherlands, NLD
79.3735, 2006, Oct Average, Netherlands, NLD
73.6556, 2006, Nov Average, Netherlands, NLD
77.5599, 2006, Dec Average, Netherlands, NLD
107.533, 2007, Jan Average, Netherlands, NLD
78.3185, 2007, Feb Average, Netherlands, NLD
67.4797, 2007, Mar Average, Netherlands, NLD
0.54544, 2007, Apr Average, Netherlands, NLD
92.6113, 2007, May Average, Netherlands, NLD
95.4086, 2007, Jun Average, Netherlands, NLD
137.805, 2007, Jul Average, Netherlands, NLD
62.6181, 2007, Aug Average, Netherlands, NLD
78.4579, 2007, Sep Average, Netherlands, NLD
39.6207, 2007, Oct Average, Netherlands, NLD
73.69, 2007, Nov Average, Netherlands, NLD
72.8679, 2007, Dec Average, Netherlands, NLD
88.7906, 2008, Jan Average, Netherlands, NLD
38.7432, 2008, Feb Average, Netherlands, NLD
103.333, 2008, Mar Average, Netherlands, NLD
39.4121, 2008, Apr Average, Netherlands, NLD
35.0002, 2008, May Average, Netherlands, NLD
53.8452, 2008, Jun Average, Netherlands, NLD
107.719, 2008, Jul Average, Netherlands, NLD
97.1324, 2008, Aug Average, Netherlands, NLD
67.5749, 2008, Sep Average, Netherlands, NLD
95.9895, 2008, Oct Average, Netherlands, NLD
73.9104, 2008, Nov Average, Netherlands, NLD
42.5207, 2008, Dec Average, Netherlands, NLD
50.6233, 2009, Jan Average, Netherlands, NLD
54.4805, 2009, Feb Average, Netherlands, NLD
61.381, 2009, Mar Average, Netherlands, NLD
26.2545, 2009, Apr Average, Netherlands, NLD
60.4891, 2009, May Average, Netherlands, NLD
58.3004, 2009, Jun Average, Netherlands, NLD
95.3069, 2009, Jul Average, Netherlands, NLD
32.2325, 2009, Aug Average, Netherlands, NLD
32.0257, 2009, Sep Average, Netherlands, NLD
76.8207, 2009, Oct Average, Netherlands, NLD
116.561, 2009, Nov Average, Netherlands, NLD
87.7897, 2009, Dec Average, Netherlands, NLD
46.3161, 2010, Jan Average, Netherlands, NLD
64.7681, 2010, Feb Average, Netherlands, NLD
47.7544, 2010, Mar Average, Netherlands, NLD
21.6622, 2010, Apr Average, Netherlands, NLD
64.0151, 2010, May Average, Netherlands, NLD
30.4755, 2010, Jun Average, Netherlands, NLD
69.2821, 2010, Jul Average, Netherlands, NLD
149.372, 2010, Aug Average, Netherlands, NLD
81.1502, 2010, Sep Average, Netherlands, NLD
64.0202, 2010, Oct Average, Netherlands, NLD
97.5111, 2010, Nov Average, Netherlands, NLD
55.1032, 2010, Dec Average, Netherlands, NLD
74.6666, 2011, Jan Average, Netherlands, NLD
47.3871, 2011, Feb Average, Netherlands, NLD
15.8335, 2011, Mar Average, Netherlands, NLD
12.9711, 2011, Apr Average, Netherlands, NLD
26.7947, 2011, May Average, Netherlands, NLD
88.206, 2011, Jun Average, Netherlands, NLD
118.375, 2011, Jul Average, Netherlands, NLD
103.317, 2011, Aug Average, Netherlands, NLD
65.4701, 2011, Sep Average, Netherlands, NLD
60.9949, 2011, Oct Average, Netherlands, NLD
7.24324, 2011, Nov Average, Netherlands, NLD
142.031, 2011, Dec Average, Netherlands, NLD
90.944, 2012, Jan Average, Netherlands, NLD
20.2594, 2012, Feb Average, Netherlands, NLD
21.0666, 2012, Mar Average, Netherlands, NLD
52.8102, 2012, Apr Average, Netherlands, NLD
57.9086, 2012, May Average, Netherlands, NLD
89.6845, 2012, Jun Average, Netherlands, NLD
109.331, 2012, Jul Average, Netherlands, NLD
64.6153, 2012, Aug Average, Netherlands, NLD
49.011, 2012, Sep Average, Netherlands, NLD
107.615, 2012, Oct Average, Netherlands, NLD
47.7147, 2012, Nov Average, Netherlands, NLD
126.981, 2012, Dec Average, Netherlands, NLD
53.2464, 2013, Jan Average, Netherlands, NLD
40.1826, 2013, Feb Average, Netherlands, NLD
35.6064, 2013, Mar Average, Netherlands, NLD
23.2163, 2013, Apr Average, Netherlands, NLD
83.2063, 2013, May Average, Netherlands, NLD
61.007, 2013, Jun Average, Netherlands, NLD
42.5444, 2013, Jul Average, Netherlands, NLD
38.2755, 2013, Aug Average, Netherlands, NLD
89.5513, 2013, Sep Average, Netherlands, NLD
95.7126, 2013, Oct Average, Netherlands, NLD
91.1381, 2013, Nov Average, Netherlands, NLD
65.9407, 2013, Dec Average, Netherlands, NLD
64.3436, 2014, Jan Average, Netherlands, NLD
54.4334, 2014, Feb Average, Netherlands, NLD
23.7137, 2014, Mar Average, Netherlands, NLD
40.7528, 2014, Apr Average, Netherlands, NLD
83.7489, 2014, May Average, Netherlands, NLD
54.1732, 2014, Jun Average, Netherlands, NLD
108.564, 2014, Jul Average, Netherlands, NLD
111.767, 2014, Aug Average, Netherlands, NLD
24.4222, 2014, Sep Average, Netherlands, NLD
68.0988, 2014, Oct Average, Netherlands, NLD
42.8033, 2014, Nov Average, Netherlands, NLD
86.481, 2014, Dec Average, Netherlands, NLD
105.537, 2015, Jan Average, Netherlands, NLD
48.8649, 2015, Feb Average, Netherlands, NLD
53.0351, 2015, Mar Average, Netherlands, NLD
25.7025, 2015, Apr Average, Netherlands, NLD
47.8524, 2015, May Average, Netherlands, NLD
38.3959, 2015, Jun Average, Netherlands, NLD
85.4339, 2015, Jul Average, Netherlands, NLD
115.526, 2015, Aug Average, Netherlands, NLD
85.1112, 2015, Sep Average, Netherlands, NLD
38.485, 2015, Oct Average, Netherlands, NLD
118.212, 2015, Nov Average, Netherlands, NLD
49.801, 2015, Dec Average, Netherlands, NLD
100.061, 2016, Jan Average, Netherlands, NLD
76.7236, 2016, Feb Average, Netherlands, NLD
53.4978, 2016, Mar Average, Netherlands, NLD
61.2065, 2016, Apr Average, Netherlands, NLD
56.9361, 2016, May Average, Netherlands, NLD
91.1962, 2016, Jun Average, Netherlands, NLD
54.9292, 2016, Jul Average, Netherlands, NLD
55.8936, 2016, Aug Average, Netherlands, NLD
44.5719, 2016, Sep Average, Netherlands, NLD
55.3517, 2016, Oct Average, Netherlands, NLD
61.0903, 2016, Nov Average, Netherlands, NLD
25.415, 2016, Dec Average, Netherlands, NLD
107.709, 1991, Jan Average, New Caledonia, NCL
159.489, 1991, Feb Average, New Caledonia, NCL
338.809, 1991, Mar Average, New Caledonia, NCL
103.586, 1991, Apr Average, New Caledonia, NCL
99.6658, 1991, May Average, New Caledonia, NCL
183.449, 1991, Jun Average, New Caledonia, NCL
32.3507, 1991, Jul Average, New Caledonia, NCL
15.3095, 1991, Aug Average, New Caledonia, NCL
35.6569, 1991, Sep Average, New Caledonia, NCL
24.4103, 1991, Oct Average, New Caledonia, NCL
10.8949, 1991, Nov Average, New Caledonia, NCL
95.0515, 1991, Dec Average, New Caledonia, NCL
106.131, 1992, Jan Average, New Caledonia, NCL
255.832, 1992, Feb Average, New Caledonia, NCL
392.476, 1992, Mar Average, New Caledonia, NCL
222.195, 1992, Apr Average, New Caledonia, NCL
44.3752, 1992, May Average, New Caledonia, NCL
205.638, 1992, Jun Average, New Caledonia, NCL
35.8938, 1992, Jul Average, New Caledonia, NCL
64.5141, 1992, Aug Average, New Caledonia, NCL
43.388, 1992, Sep Average, New Caledonia, NCL
23.8352, 1992, Oct Average, New Caledonia, NCL
16.4141, 1992, Nov Average, New Caledonia, NCL
38.2046, 1992, Dec Average, New Caledonia, NCL
43.2456, 1993, Jan Average, New Caledonia, NCL
77.9712, 1993, Feb Average, New Caledonia, NCL
236.813, 1993, Mar Average, New Caledonia, NCL
51.8529, 1993, Apr Average, New Caledonia, NCL
20.183, 1993, May Average, New Caledonia, NCL
29.5164, 1993, Jun Average, New Caledonia, NCL
