Temperature - (Celsius), Year, Statistics, Country, ISO3
24.7025, 2012, Dec Average, Djibouti, DJI
24.6576, 2013, Jan Average, Djibouti, DJI
25.7911, 2013, Feb Average, Djibouti, DJI
27.5033, 2013, Mar Average, Djibouti, DJI
29.3723, 2013, Apr Average, Djibouti, DJI
30.9578, 2013, May Average, Djibouti, DJI
31.829, 2013, Jun Average, Djibouti, DJI
32.8452, 2013, Jul Average, Djibouti, DJI
31.8708, 2013, Aug Average, Djibouti, DJI
30.9706, 2013, Sep Average, Djibouti, DJI
28.0876, 2013, Oct Average, Djibouti, DJI
26.1569, 2013, Nov Average, Djibouti, DJI
23.3804, 2013, Dec Average, Djibouti, DJI
23.8337, 2014, Jan Average, Djibouti, DJI
24.8292, 2014, Feb Average, Djibouti, DJI
27.2593, 2014, Mar Average, Djibouti, DJI
28.7719, 2014, Apr Average, Djibouti, DJI
29.7525, 2014, May Average, Djibouti, DJI
32.5367, 2014, Jun Average, Djibouti, DJI
32.8693, 2014, Jul Average, Djibouti, DJI
31.9813, 2014, Aug Average, Djibouti, DJI
30.3775, 2014, Sep Average, Djibouti, DJI
27.6096, 2014, Oct Average, Djibouti, DJI
26.5026, 2014, Nov Average, Djibouti, DJI
24.8953, 2014, Dec Average, Djibouti, DJI
23.4108, 2015, Jan Average, Djibouti, DJI
25.8113, 2015, Feb Average, Djibouti, DJI
28.051, 2015, Mar Average, Djibouti, DJI
28.6919, 2015, Apr Average, Djibouti, DJI
30.4445, 2015, May Average, Djibouti, DJI
32.6061, 2015, Jun Average, Djibouti, DJI
34.2116, 2015, Jul Average, Djibouti, DJI
32.7568, 2015, Aug Average, Djibouti, DJI
31.7073, 2015, Sep Average, Djibouti, DJI
29.243, 2015, Oct Average, Djibouti, DJI
26.8867, 2015, Nov Average, Djibouti, DJI
24.8675, 2015, Dec Average, Djibouti, DJI
24.5048, 2016, Jan Average, Djibouti, DJI
25.7741, 2016, Feb Average, Djibouti, DJI
29.3316, 2016, Mar Average, Djibouti, DJI
28.7531, 2016, Apr Average, Djibouti, DJI
29.6756, 2016, May Average, Djibouti, DJI
32.0692, 2016, Jun Average, Djibouti, DJI
32.8695, 2016, Jul Average, Djibouti, DJI
32.2667, 2016, Aug Average, Djibouti, DJI
31.0921, 2016, Sep Average, Djibouti, DJI
28.5686, 2016, Oct Average, Djibouti, DJI
26.2021, 2016, Nov Average, Djibouti, DJI
24.5233, 2016, Dec Average, Djibouti, DJI
23.7325, 1991, Jan Average, Dominica, DMA
23.66, 1991, Feb Average, Dominica, DMA
24.0855, 1991, Mar Average, Dominica, DMA
24.3834, 1991, Apr Average, Dominica, DMA
25.2957, 1991, May Average, Dominica, DMA
26.1219, 1991, Jun Average, Dominica, DMA
25.9243, 1991, Jul Average, Dominica, DMA
26.0184, 1991, Aug Average, Dominica, DMA
25.6281, 1991, Sep Average, Dominica, DMA
24.8074, 1991, Oct Average, Dominica, DMA
24.3287, 1991, Nov Average, Dominica, DMA
23.2948, 1991, Dec Average, Dominica, DMA
23.3134, 1992, Jan Average, Dominica, DMA
23.5964, 1992, Feb Average, Dominica, DMA
23.8855, 1992, Mar Average, Dominica, DMA
24.6571, 1992, Apr Average, Dominica, DMA
25.1211, 1992, May Average, Dominica, DMA
25.6362, 1992, Jun Average, Dominica, DMA
25.7086, 1992, Jul Average, Dominica, DMA
25.5692, 1992, Aug Average, Dominica, DMA
25.2138, 1992, Sep Average, Dominica, DMA
25.2422, 1992, Oct Average, Dominica, DMA
24.5257, 1992, Nov Average, Dominica, DMA
23.9566, 1992, Dec Average, Dominica, DMA
23.5816, 1993, Jan Average, Dominica, DMA
23.2782, 1993, Feb Average, Dominica, DMA
23.8473, 1993, Mar Average, Dominica, DMA
24.8682, 1993, Apr Average, Dominica, DMA
25.475, 1993, May Average, Dominica, DMA
26.149, 1993, Jun Average, Dominica, DMA
25.8633, 1993, Jul Average, Dominica, DMA
25.8502, 1993, Aug Average, Dominica, DMA
25.5108, 1993, Sep Average, Dominica, DMA
25.5303, 1993, Oct Average, Dominica, DMA
24.813, 1993, Nov Average, Dominica, DMA
24.2512, 1993, Dec Average, Dominica, DMA
23.6071, 1994, Jan Average, Dominica, DMA
23.4973, 1994, Feb Average, Dominica, DMA
23.6664, 1994, Mar Average, Dominica, DMA
24.3634, 1994, Apr Average, Dominica, DMA
25.5321, 1994, May Average, Dominica, DMA
25.6917, 1994, Jun Average, Dominica, DMA
25.8086, 1994, Jul Average, Dominica, DMA
25.7454, 1994, Aug Average, Dominica, DMA
25.282, 1994, Sep Average, Dominica, DMA
25.1833, 1994, Oct Average, Dominica, DMA
25.0812, 1994, Nov Average, Dominica, DMA
24.191, 1994, Dec Average, Dominica, DMA
23.6498, 1995, Jan Average, Dominica, DMA
23.5362, 1995, Feb Average, Dominica, DMA
23.4711, 1995, Mar Average, Dominica, DMA
24.2982, 1995, Apr Average, Dominica, DMA
25.7957, 1995, May Average, Dominica, DMA
26.0333, 1995, Jun Average, Dominica, DMA
26.1116, 1995, Jul Average, Dominica, DMA
26.1811, 1995, Aug Average, Dominica, DMA
25.8646, 1995, Sep Average, Dominica, DMA
25.3803, 1995, Oct Average, Dominica, DMA
25.0219, 1995, Nov Average, Dominica, DMA
24.3884, 1995, Dec Average, Dominica, DMA
23.6312, 1996, Jan Average, Dominica, DMA
23.7698, 1996, Feb Average, Dominica, DMA
23.7855, 1996, Mar Average, Dominica, DMA
24.1461, 1996, Apr Average, Dominica, DMA
24.7864, 1996, May Average, Dominica, DMA
25.2935, 1996, Jun Average, Dominica, DMA
25.5243, 1996, Jul Average, Dominica, DMA
25.6756, 1996, Aug Average, Dominica, DMA
25.4108, 1996, Sep Average, Dominica, DMA
25.093, 1996, Oct Average, Dominica, DMA
24.6164, 1996, Nov Average, Dominica, DMA
23.597, 1996, Dec Average, Dominica, DMA
23.4495, 1997, Jan Average, Dominica, DMA
23.4571, 1997, Feb Average, Dominica, DMA
23.1952, 1997, Mar Average, Dominica, DMA
23.8605, 1997, Apr Average, Dominica, DMA
25.183, 1997, May Average, Dominica, DMA
25.9362, 1997, Jun Average, Dominica, DMA
25.8086, 1997, Jul Average, Dominica, DMA
25.782, 1997, Aug Average, Dominica, DMA
25.9583, 1997, Sep Average, Dominica, DMA
25.7973, 1997, Oct Average, Dominica, DMA
25.3194, 1997, Nov Average, Dominica, DMA
24.7537, 1997, Dec Average, Dominica, DMA
24.2134, 1998, Jan Average, Dominica, DMA
24.2634, 1998, Feb Average, Dominica, DMA
24.5296, 1998, Mar Average, Dominica, DMA
25.0432, 1998, Apr Average, Dominica, DMA
25.6148, 1998, May Average, Dominica, DMA
26.1371, 1998, Jun Average, Dominica, DMA
26.0972, 1998, Jul Average, Dominica, DMA
26.5328, 1998, Aug Average, Dominica, DMA
26.1299, 1998, Sep Average, Dominica, DMA
25.5901, 1998, Oct Average, Dominica, DMA
25.0736, 1998, Nov Average, Dominica, DMA
24.5266, 1998, Dec Average, Dominica, DMA
23.5614, 1999, Jan Average, Dominica, DMA
22.7216, 1999, Feb Average, Dominica, DMA
23.6461, 1999, Mar Average, Dominica, DMA
24.2143, 1999, Apr Average, Dominica, DMA
25.583, 1999, May Average, Dominica, DMA
25.9905, 1999, Jun Average, Dominica, DMA
25.8379, 1999, Jul Average, Dominica, DMA
25.882, 1999, Aug Average, Dominica, DMA
25.8981, 1999, Sep Average, Dominica, DMA
25.2044, 1999, Oct Average, Dominica, DMA
25.0139, 1999, Nov Average, Dominica, DMA
24.1245, 1999, Dec Average, Dominica, DMA
23.4105, 2000, Jan Average, Dominica, DMA
23.0728, 2000, Feb Average, Dominica, DMA
22.9711, 2000, Mar Average, Dominica, DMA
23.9825, 2000, Apr Average, Dominica, DMA
24.883, 2000, May Average, Dominica, DMA
25.6362, 2000, Jun Average, Dominica, DMA
25.8179, 2000, Jul Average, Dominica, DMA
26.0044, 2000, Aug Average, Dominica, DMA
25.4108, 2000, Sep Average, Dominica, DMA
25.293, 2000, Oct Average, Dominica, DMA
24.7228, 2000, Nov Average, Dominica, DMA
24.0537, 2000, Dec Average, Dominica, DMA
23.4016, 2001, Jan Average, Dominica, DMA
23.0728, 2001, Feb Average, Dominica, DMA
23.6855, 2001, Mar Average, Dominica, DMA
24.2444, 2001, Apr Average, Dominica, DMA
25.7291, 2001, May Average, Dominica, DMA
26.1515, 2001, Jun Average, Dominica, DMA
26.0116, 2001, Jul Average, Dominica, DMA
26.2726, 2001, Aug Average, Dominica, DMA
25.979, 2001, Sep Average, Dominica, DMA
25.3151, 2001, Oct Average, Dominica, DMA
24.8355, 2001, Nov Average, Dominica, DMA
24.6093, 2001, Dec Average, Dominica, DMA
24.1668, 2002, Jan Average, Dominica, DMA
23.2236, 2002, Feb Average, Dominica, DMA
23.9889, 2002, Mar Average, Dominica, DMA
24.2923, 2002, Apr Average, Dominica, DMA
25.1948, 2002, May Average, Dominica, DMA
25.9333, 2002, Jun Average, Dominica, DMA
25.9972, 2002, Jul Average, Dominica, DMA
26.2549, 2002, Aug Average, Dominica, DMA
25.9646, 2002, Sep Average, Dominica, DMA
25.3321, 2002, Oct Average, Dominica, DMA
25.0164, 2002, Nov Average, Dominica, DMA
24.4122, 2002, Dec Average, Dominica, DMA
23.8372, 2003, Jan Average, Dominica, DMA
23.8109, 2003, Feb Average, Dominica, DMA
23.7982, 2003, Mar Average, Dominica, DMA
24.8834, 2003, Apr Average, Dominica, DMA
25.4893, 2003, May Average, Dominica, DMA
25.5778, 2003, Jun Average, Dominica, DMA
25.6633, 2003, Jul Average, Dominica, DMA
25.8519, 2003, Aug Average, Dominica, DMA
25.9362, 2003, Sep Average, Dominica, DMA
25.3384, 2003, Oct Average, Dominica, DMA
24.9864, 2003, Nov Average, Dominica, DMA
24.3584, 2003, Dec Average, Dominica, DMA
23.4652, 2004, Jan Average, Dominica, DMA
23.3207, 2004, Feb Average, Dominica, DMA
23.627, 2004, Mar Average, Dominica, DMA
24.4932, 2004, Apr Average, Dominica, DMA
24.8127, 2004, May Average, Dominica, DMA
25.7155, 2004, Jun Average, Dominica, DMA
25.5849, 2004, Jul Average, Dominica, DMA
26.0328, 2004, Aug Average, Dominica, DMA
25.4994, 2004, Sep Average, Dominica, DMA
25.3384, 2004, Oct Average, Dominica, DMA
24.4864, 2004, Nov Average, Dominica, DMA
24.1402, 2004, Dec Average, Dominica, DMA
23.6114, 2005, Jan Average, Dominica, DMA
23.3161, 2005, Feb Average, Dominica, DMA
24.3952, 2005, Mar Average, Dominica, DMA
25.4516, 2005, Apr Average, Dominica, DMA
25.8902, 2005, May Average, Dominica, DMA
25.8346, 2005, Jun Average, Dominica, DMA
25.9908, 2005, Jul Average, Dominica, DMA
26.1646, 2005, Aug Average, Dominica, DMA
26.2219, 2005, Sep Average, Dominica, DMA
25.613, 2005, Oct Average, Dominica, DMA
24.5766, 2005, Nov Average, Dominica, DMA
24.1648, 2005, Dec Average, Dominica, DMA
23.5584, 2006, Jan Average, Dominica, DMA
23.3927, 2006, Feb Average, Dominica, DMA
23.7372, 2006, Mar Average, Dominica, DMA
24.5177, 2006, Apr Average, Dominica, DMA
25.6436, 2006, May Average, Dominica, DMA
25.9969, 2006, Jun Average, Dominica, DMA
25.9476, 2006, Jul Average, Dominica, DMA
26.1244, 2006, Aug Average, Dominica, DMA
25.9901, 2006, Sep Average, Dominica, DMA
25.641, 2006, Oct Average, Dominica, DMA
24.9923, 2006, Nov Average, Dominica, DMA
24.4711, 2006, Dec Average, Dominica, DMA
23.7182, 2007, Jan Average, Dominica, DMA
23.6664, 2007, Feb Average, Dominica, DMA
24.3982, 2007, Mar Average, Dominica, DMA
24.8923, 2007, Apr Average, Dominica, DMA
25.8957, 2007, May Average, Dominica, DMA
26.0362, 2007, Jun Average, Dominica, DMA
26.1124, 2007, Jul Average, Dominica, DMA
25.7549, 2007, Aug Average, Dominica, DMA
25.4362, 2007, Sep Average, Dominica, DMA
25.1473, 2007, Oct Average, Dominica, DMA
24.8482, 2007, Nov Average, Dominica, DMA
24.0728, 2007, Dec Average, Dominica, DMA
23.3152, 2008, Jan Average, Dominica, DMA
23.1609, 2008, Feb Average, Dominica, DMA
22.9775, 2008, Mar Average, Dominica, DMA
23.7432, 2008, Apr Average, Dominica, DMA
24.9347, 2008, May Average, Dominica, DMA
25.86, 2008, Jun Average, Dominica, DMA
25.829, 2008, Jul Average, Dominica, DMA
26.279, 2008, Aug Average, Dominica, DMA
25.5248, 2008, Sep Average, Dominica, DMA
25.0473, 2008, Oct Average, Dominica, DMA
24.8775, 2008, Nov Average, Dominica, DMA
23.8775, 2008, Dec Average, Dominica, DMA
23.9016, 2009, Jan Average, Dominica, DMA
23.2698, 2009, Feb Average, Dominica, DMA
23.25, 2009, Mar Average, Dominica, DMA
23.9254, 2009, Apr Average, Dominica, DMA
25.0322, 2009, May Average, Dominica, DMA
25.7855, 2009, Jun Average, Dominica, DMA
26.2752, 2009, Jul Average, Dominica, DMA
26.4549, 2009, Aug Average, Dominica, DMA
26.1655, 2009, Sep Average, Dominica, DMA
25.7723, 2009, Oct Average, Dominica, DMA
25.4745, 2009, Nov Average, Dominica, DMA
24.8275, 2009, Dec Average, Dominica, DMA
24.1041, 2010, Jan Average, Dominica, DMA
24.4728, 2010, Feb Average, Dominica, DMA
25.0491, 2010, Mar Average, Dominica, DMA
25.2834, 2010, Apr Average, Dominica, DMA
26.1436, 2010, May Average, Dominica, DMA
26.4825, 2010, Jun Average, Dominica, DMA
26.3031, 2010, Jul Average, Dominica, DMA
26.3892, 2010, Aug Average, Dominica, DMA
25.8549, 2010, Sep Average, Dominica, DMA
25.5787, 2010, Oct Average, Dominica, DMA
25.2957, 2010, Nov Average, Dominica, DMA
24.252, 2010, Dec Average, Dominica, DMA
24.0241, 2011, Jan Average, Dominica, DMA
23.8207, 2011, Feb Average, Dominica, DMA
23.35, 2011, Mar Average, Dominica, DMA
24.0406, 2011, Apr Average, Dominica, DMA
25.561, 2011, May Average, Dominica, DMA
26.4189, 2011, Jun Average, Dominica, DMA
25.8578, 2011, Jul Average, Dominica, DMA
26.0655, 2011, Aug Average, Dominica, DMA
26.0337, 2011, Sep Average, Dominica, DMA
25.61, 2011, Oct Average, Dominica, DMA
24.9736, 2011, Nov Average, Dominica, DMA
24.1741, 2011, Dec Average, Dominica, DMA
23.7406, 2012, Jan Average, Dominica, DMA
23.452, 2012, Feb Average, Dominica, DMA
23.7648, 2012, Mar Average, Dominica, DMA
24.3923, 2012, Apr Average, Dominica, DMA
24.9338, 2012, May Average, Dominica, DMA
26.1172, 2012, Jun Average, Dominica, DMA
26.0633, 2012, Jul Average, Dominica, DMA
26.0108, 2012, Aug Average, Dominica, DMA
25.9867, 2012, Sep Average, Dominica, DMA
25.7448, 2012, Oct Average, Dominica, DMA
25.683, 2012, Nov Average, Dominica, DMA
24.5402, 2012, Dec Average, Dominica, DMA
23.8864, 2013, Jan Average, Dominica, DMA
23.8736, 2013, Feb Average, Dominica, DMA
24.0991, 2013, Mar Average, Dominica, DMA
24.3461, 2013, Apr Average, Dominica, DMA
25.3656, 2013, May Average, Dominica, DMA
25.7944, 2013, Jun Average, Dominica, DMA
25.9578, 2013, Jul Average, Dominica, DMA
26.0612, 2013, Aug Average, Dominica, DMA
26.1558, 2013, Sep Average, Dominica, DMA
25.693, 2013, Oct Average, Dominica, DMA
25.1228, 2013, Nov Average, Dominica, DMA
24.4884, 2013, Dec Average, Dominica, DMA
23.9071, 2014, Jan Average, Dominica, DMA
23.6639, 2014, Feb Average, Dominica, DMA
23.7059, 2014, Mar Average, Dominica, DMA
24.5207, 2014, Apr Average, Dominica, DMA
25.0813, 2014, May Average, Dominica, DMA
26.2282, 2014, Jun Average, Dominica, DMA
26.129, 2014, Jul Average, Dominica, DMA
25.9676, 2014, Aug Average, Dominica, DMA
25.7592, 2014, Sep Average, Dominica, DMA
25.6185, 2014, Oct Average, Dominica, DMA
25.2257, 2014, Nov Average, Dominica, DMA
24.1741, 2014, Dec Average, Dominica, DMA
24.1016, 2015, Jan Average, Dominica, DMA
24.041, 2015, Feb Average, Dominica, DMA
23.7711, 2015, Mar Average, Dominica, DMA
24.4682, 2015, Apr Average, Dominica, DMA
25.4686, 2015, May Average, Dominica, DMA
26.1689, 2015, Jun Average, Dominica, DMA
26.0752, 2015, Jul Average, Dominica, DMA
26.421, 2015, Aug Average, Dominica, DMA
26.4066, 2015, Sep Average, Dominica, DMA
26.193, 2015, Oct Average, Dominica, DMA
25.3482, 2015, Nov Average, Dominica, DMA
24.8884, 2015, Dec Average, Dominica, DMA
24.1652, 2016, Jan Average, Dominica, DMA
24.0698, 2016, Feb Average, Dominica, DMA
24.1029, 2016, Mar Average, Dominica, DMA
25.0843, 2016, Apr Average, Dominica, DMA
25.6927, 2016, May Average, Dominica, DMA
26.0371, 2016, Jun Average, Dominica, DMA
26.2442, 2016, Jul Average, Dominica, DMA
26.4519, 2016, Aug Average, Dominica, DMA
25.9837, 2016, Sep Average, Dominica, DMA
25.9219, 2016, Oct Average, Dominica, DMA
25.2448, 2016, Nov Average, Dominica, DMA
24.8821, 2016, Dec Average, Dominica, DMA
22.399, 1991, Jan Average, Dominican Republic, DOM
22.7337, 1991, Feb Average, Dominican Republic, DOM
23.3855, 1991, Mar Average, Dominican Republic, DOM
24.231, 1991, Apr Average, Dominican Republic, DOM
24.7588, 1991, May Average, Dominican Republic, DOM
25.2259, 1991, Jun Average, Dominican Republic, DOM
25.9023, 1991, Jul Average, Dominican Republic, DOM
25.5679, 1991, Aug Average, Dominican Republic, DOM
25.5797, 1991, Sep Average, Dominican Republic, DOM
25.2428, 1991, Oct Average, Dominican Republic, DOM
23.9206, 1991, Nov Average, Dominican Republic, DOM
22.5151, 1991, Dec Average, Dominican Republic, DOM
22.251, 1992, Jan Average, Dominican Republic, DOM
22.9558, 1992, Feb Average, Dominican Republic, DOM
23.7539, 1992, Mar Average, Dominican Republic, DOM
24.6505, 1992, Apr Average, Dominican Republic, DOM
24.1968, 1992, May Average, Dominican Republic, DOM
25.5832, 1992, Jun Average, Dominican Republic, DOM
25.5646, 1992, Jul Average, Dominican Republic, DOM
26.0409, 1992, Aug Average, Dominican Republic, DOM
25.5515, 1992, Sep Average, Dominican Republic, DOM
25.1844, 1992, Oct Average, Dominican Republic, DOM
24.2527, 1992, Nov Average, Dominican Republic, DOM
23.1549, 1992, Dec Average, Dominican Republic, DOM
22.5126, 1993, Jan Average, Dominican Republic, DOM
22.6568, 1993, Feb Average, Dominican Republic, DOM
23.004, 1993, Mar Average, Dominican Republic, DOM
24.379, 1993, Apr Average, Dominican Republic, DOM
24.9021, 1993, May Average, Dominican Republic, DOM
25.4372, 1993, Jun Average, Dominican Republic, DOM
25.546, 1993, Jul Average, Dominican Republic, DOM
25.7767, 1993, Aug Average, Dominican Republic, DOM
25.3698, 1993, Sep Average, Dominican Republic, DOM
25.5086, 1993, Oct Average, Dominican Republic, DOM
24.0887, 1993, Nov Average, Dominican Republic, DOM
23.1951, 1993, Dec Average, Dominican Republic, DOM
22.3274, 1994, Jan Average, Dominican Republic, DOM
22.8245, 1994, Feb Average, Dominican Republic, DOM
23.6741, 1994, Mar Average, Dominican Republic, DOM
24.4843, 1994, Apr Average, Dominican Republic, DOM
25.2757, 1994, May Average, Dominican Republic, DOM
25.8404, 1994, Jun Average, Dominican Republic, DOM
25.6275, 1994, Jul Average, Dominican Republic, DOM
26.1182, 1994, Aug Average, Dominican Republic, DOM
26.0427, 1994, Sep Average, Dominican Republic, DOM
25.3739, 1994, Oct Average, Dominican Republic, DOM
24.7115, 1994, Nov Average, Dominican Republic, DOM
23.2933, 1994, Dec Average, Dominican Republic, DOM
22.3469, 1995, Jan Average, Dominican Republic, DOM
23.0187, 1995, Feb Average, Dominican Republic, DOM
22.9724, 1995, Mar Average, Dominican Republic, DOM
24.6886, 1995, Apr Average, Dominican Republic, DOM
25.2863, 1995, May Average, Dominican Republic, DOM
25.8498, 1995, Jun Average, Dominican Republic, DOM
25.9233, 1995, Jul Average, Dominican Republic, DOM
26.0933, 1995, Aug Average, Dominican Republic, DOM
26.2193, 1995, Sep Average, Dominican Republic, DOM
24.8808, 1995, Oct Average, Dominican Republic, DOM
24.2936, 1995, Nov Average, Dominican Republic, DOM
23.3405, 1995, Dec Average, Dominican Republic, DOM
22.5598, 1996, Jan Average, Dominican Republic, DOM
22.5083, 1996, Feb Average, Dominican Republic, DOM
23.1613, 1996, Mar Average, Dominican Republic, DOM
24.2659, 1996, Apr Average, Dominican Republic, DOM
24.8638, 1996, May Average, Dominican Republic, DOM
25.3993, 1996, Jun Average, Dominican Republic, DOM
25.5131, 1996, Jul Average, Dominican Republic, DOM
25.4138, 1996, Aug Average, Dominican Republic, DOM
25.9221, 1996, Sep Average, Dominican Republic, DOM
25.3278, 1996, Oct Average, Dominican Republic, DOM
23.8925, 1996, Nov Average, Dominican Republic, DOM
22.1069, 1996, Dec Average, Dominican Republic, DOM
21.9059, 1997, Jan Average, Dominican Republic, DOM
22.6297, 1997, Feb Average, Dominican Republic, DOM
23.3114, 1997, Mar Average, Dominican Republic, DOM
24.3227, 1997, Apr Average, Dominican Republic, DOM
25.7024, 1997, May Average, Dominican Republic, DOM
26.2422, 1997, Jun Average, Dominican Republic, DOM
26.1017, 1997, Jul Average, Dominican Republic, DOM
26.1992, 1997, Aug Average, Dominican Republic, DOM
26.192, 1997, Sep Average, Dominican Republic, DOM
25.3103, 1997, Oct Average, Dominican Republic, DOM
24.9248, 1997, Nov Average, Dominican Republic, DOM
24.3346, 1997, Dec Average, Dominican Republic, DOM
23.2887, 1998, Jan Average, Dominican Republic, DOM
23.2334, 1998, Feb Average, Dominican Republic, DOM
23.6746, 1998, Mar Average, Dominican Republic, DOM
24.4267, 1998, Apr Average, Dominican Republic, DOM
24.9895, 1998, May Average, Dominican Republic, DOM
26.2822, 1998, Jun Average, Dominican Republic, DOM
26.3225, 1998, Jul Average, Dominican Republic, DOM
26.3938, 1998, Aug Average, Dominican Republic, DOM
26.0532, 1998, Sep Average, Dominican Republic, DOM
25.6897, 1998, Oct Average, Dominican Republic, DOM
24.5512, 1998, Nov Average, Dominican Republic, DOM
23.724, 1998, Dec Average, Dominican Republic, DOM
22.4564, 1999, Jan Average, Dominican Republic, DOM
21.835, 1999, Feb Average, Dominican Republic, DOM
23.5109, 1999, Mar Average, Dominican Republic, DOM
24.1802, 1999, Apr Average, Dominican Republic, DOM
25.3333, 1999, May Average, Dominican Republic, DOM
25.4698, 1999, Jun Average, Dominican Republic, DOM
25.6237, 1999, Jul Average, Dominican Republic, DOM
26.5576, 1999, Aug Average, Dominican Republic, DOM
25.7447, 1999, Sep Average, Dominican Republic, DOM
25.3651, 1999, Oct Average, Dominican Republic, DOM
23.9072, 1999, Nov Average, Dominican Republic, DOM
22.331, 1999, Dec Average, Dominican Republic, DOM
21.5879, 2000, Jan Average, Dominican Republic, DOM
22.0129, 2000, Feb Average, Dominican Republic, DOM
22.7262, 2000, Mar Average, Dominican Republic, DOM
24.4082, 2000, Apr Average, Dominican Republic, DOM
24.8067, 2000, May Average, Dominican Republic, DOM
25.3807, 2000, Jun Average, Dominican Republic, DOM
26.1596, 2000, Jul Average, Dominican Republic, DOM
26.2728, 2000, Aug Average, Dominican Republic, DOM
25.9041, 2000, Sep Average, Dominican Republic, DOM
