country,year,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se,abs_red,abs_red_se,rel_red,rel_red_se,X1,iso,AgrGDP,Pop,TotGDP,gdpCAP_wdi,gdpCAPppp_wdi,NonAgrGDP,growthWDI,AgrGDPgrowth,AgrGDPgrowthCap,TotGDPgrowth,TotGDPgrowthCap,NonAgrGDPgrowth,NonAgrGDPgrowthCap,firstyrWDIppp,GDPpctile_WDIppp,firstyrWDI,GDPpctile_WDI,continent,OilGDP,oil,gdpCAPppp,rgdpCAPgr,fid,UDel_temp_popweight,UDel_precip_popweight,UDel_precip_popweight_2,wdinomiss,_yi_isoXtim_2,_yi_isoXtim_3,temp_sq,time_trend,time_trend_sq,gdp_sq,temp_third,prec_third,gdp_pc_non_ppp,gdp_pc_non_ppp_sq,agri_share,avg_agri_share,Country Name,Indicator Name,Indicator Code,X65,agri_emp,avg_agri_emp,Above50,agri_bottom25,agri_25_50,agri_50_75,agri_top25,min_year,int_2007,agri_top50,agri_b25,agri_m_25_50,agri_m_50_75,agri_top_25
Russia,2000,37,0.9,48,1,11,1.3,22.9,1.6,7060,RUS,28488625326,146596870,567377000000,3870.321968,13172.78479,538888372224,0.0995163321495056,0.119559235870838,0.123765386641026,0.0953107103705406,0.099516861140728,0.094045028090477,0.0982511788606644,1990,79,1989,67,EECA,9.41299343109131,0,7568.49853515625,0.0993242263793945,191,4.59,0.6050099999999999,0.3660371000999999,24,0,0,21.068099999999998,41,1681,57282170.0766623,96.70257899999999,221456105.931501,3870.321378621522,14979387.573814798,0.05021110359778419,0.0459248010243341,Russian Federation,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,14.4919996261597,11.544913126074755,0,0,1,0,0,1990,1,0,0,1,0,0
Russia,2001,36.7,0.8,47.7,1.1,11,1.4,23.1,1.8,7061,RUS,31736138779,145976473,596268000000,4084.68451,13902.37567,564531888128,0.0539067946374416,0.107951156795025,0.112192131578922,0.0496662445366383,0.0539072193205357,0.0464884229004383,0.0507293976843357,1990,79,1989,67,EECA,9.41299343109131,0,7881.40576171875,0.0537252426147461,191,4.28,0.6033999999999999,0.3640915599999999,24,0,0,18.3184,42,1764,62116556.78085351,78.402752,219692847.30399996,4084.685619168234,16684656.60743978,0.053224621779132876,0.0459248010243341,Russian Federation,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,12.0450000762939,11.544913126074755,0,0,1,0,0,1990,1,0,0,1,0,0
Russia,2002,36.5,0.8,47.6,1.1,11.1,1.4,23.3,1.8,7062,RUS,32658188528,145408033,624553000000,4295.174092,14618.78479,591894806528,0.0502475947141647,0.0286395661532879,0.0325412191450596,0.0463459640741348,0.0502476170659065,0.0473320558667183,0.05123370885849,1990,79,1989,67,EECA,9.41299343109131,0,8183.0400390625,0.0507497787475586,191,4.48,0.51683,0.2671132489,24,0,0,20.070400000000003,43,1849,66962144.2809,89.91539200000003,138052140.42898703,4295.175356646218,18448531.34434096,0.052290499810264304,0.0459248010243341,Russian Federation,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,11.3360004425049,11.544913126074755,0,0,1,0,0,1990,1,0,0,1,0,0
Russia,2003,36.9,0.8,47.9,1.1,11,1.4,23,1.8,7063,RUS,32073309319,144667468,670119000000,4632.135262,15765.64467,638045716480,0.0755258500576019,-0.0180714223533869,-0.0129653960466385,0.070419117808342,0.0755251422524452,0.075081005692482,0.0801870375871658,1990,79,1989,67,EECA,9.41299343109131,0,8946.9541015625,0.0748224258422852,191,4.16,0.48936,0.23947320960000001,24,0,0,17.305600000000002,44,1936,80047987.69546604,71.991296,117188609.849856,4632.1333279988,21456659.168357242,0.04786211004164932,0.0459248010243341,Russian Federation,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,10.8009996414185,11.544913126074755,0,0,1,0,0,1990,1,0,0,1,0,0
Russia,2004,37.2,0.8,48.2,1.1,11,1.4,22.8,1.8,7064,RUS,32405645489,143821212,718207000000,4993.746672,16996.40256,685801340928,0.0751685202121735,0.0103084519505501,0.0161752924323082,0.0693025216460228,0.0751693621277809,0.0721780583262444,0.0780448988080025,1990,79,1989,67,EECA,9.41299343109131,0,10250.3505859375,0.073267936706543,191,4.53,0.55372,0.3066058384,24,0,0,20.5209,45,2025,105069687.13462925,92.95967700000001,169773784.83884802,4993.748766350265,24937526.741424795,0.04512020279529439,0.0459248010243341,Russian Federation,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,9.99899959564209,11.544913126074755,0,0,1,0,0,1990,1,0,0,1,0,0
Russia,2005,37.1,0.8,48.1,1.1,11,1.4,22.9,1.8,7065,RUS,32515236638,143113885,764001000000,5338.412141,18169.4843,731485765632,0.0667417943477631,0.00337614794261754,0.00830638129264116,0.0618112683296204,0.0667415037751198,0.0644897669553757,0.0694200024008751,1990,79,1989,67,EECA,9.41299343109131,0,11743.8134765625,0.0650310516357422,191,4.66,0.49367,0.2437100689,24,0,0,21.715600000000002,46,2116,137917154.972291,101.19469600000001,120312349.71386302,5338.412831151918,28498651.555807438,0.042559154553462625,0.0459248010243341,Russian Federation,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,10.1400003433228,11.544913126074755,0,0,1,0,0,1990,1,0,0,1,0,0
Russia,2006,37,0.9,47.9,1.1,10.9,1.4,22.8,1.8,7066,RUS,33399613961,142487260,826293000000,5799.067193,19737.34091,792893390848,0.0827688202261925,0.0268355421721935,0.0312236621975899,0.0783803313970566,0.0827684551477432,0.0806110128760338,0.0849991366267204,1990,79,1989,67,EECA,9.41299343109131,0,13684.4052734375,0.0806989669799805,191,3.96,0.53142,0.2824072164,24,0,0,15.6816,47,2209,187262947.68768406,62.099136,150076842.93928796,5799.0658252534295,33629164.445622236,0.04042102978120352,0.0459248010243341,Russian Federation,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,9.87600040435791,11.544913126074755,0,0,1,0,0,1990,1,0,0,1,0,0
Russia,2007,36.6,0.8,47.4,1,10.8,1.3,22.8,1.6,7067,RUS,33839541505,142114903,896818000000,6310.513274,21478.06667,862978441216,0.0845199376344681,0.01308564376086,0.0157023295760155,0.0819035097956657,0.084520198404789,0.0847009345889091,0.087317623198032407,1990,79,1989,67,EECA,9.41299343109131,0,15839.751953125,0.0834054946899414,191,5.28,0.5333300000000001,0.2844408889000001,24,0,0,27.878400000000003,48,2304,250897741.93652725,147.19795200000002,151700859.27703702,6310.513401961792,39822579.39633939,0.037732897315843346,0.0459248010243341,Russian Federation,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,8.85700035095215,11.544913126074755,0,0,1,0,0,1990,1,0,0,1,0,0
Russia,2008,36.9,0.8,47.6,1,10.7,1.3,22.5,1.6,7068,RUS,36002463702,141956409,943883000000,6649.101506,22630.46431,907880562688,0.052264716476202,0.0619573853909969,0.0630732625722885,0.0511492751538754,0.0522651486098766,0.0507231205701828,0.0518389977514744,1990,79,1989,67,EECA,9.41299343109131,0,17568.484375,0.0520668029785156,191,5.36,0.56648,0.3208995904,24,0,0,28.729600000000005,49,2401,308651643.23461914,153.99065600000003,181783199.969792,6649.104514893724,44210590.8499801,0.03814293053482264,0.0459248010243341,Russian Federation,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,8.53299999237061,11.544913126074755,0,0,1,0,0,1990,1,0,0,1,0,0
Russia,2009,36.2,0.8,47.2,1,11,1.3,23.3,1.6,7069,RUS,36595029909,141909244,870057000000,6131.078513,20867.35378,833461944320,-0.0811110585927963,0.0163250640034676,0.0166573692113161,-0.0814434885978699,-0.0811111852526665,-0.0855247899889946,-0.0851924791932106,1990,79,1989,67,EECA,9.41299343109131,0,15962.63671875,-0.080744743347168,191,4.35,0.5523899999999999,0.3051347120999999,24,0,0,18.922499999999996,50,2500,254805771.01478577,82.31287499999998,168553363.61691898,6131.080509455747,37590148.21342815,0.042060497081225716,0.0459248010243341,Russian Federation,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,8.43000030517578,11.544913126074755,0,0,1,0,0,1990,1,0,0,1,0,0
Russia,2010,35.5,0.8,46.6,0.9,11.1,1.2,23.8,1.5,7070,RUS,32200744821,142385523,909242000000,6385.773241,21734.21677,877041287168,0.0407019108533859,-0.127922847867012,-0.131273463368416,0.0440525598824024,0.0407019555568695,0.0509660243988037,0.0476154237985611,1990,79,1989,67,EECA,9.41299343109131,0,16891.12109375,0.0432243347167969,191,4.55,0.50393,0.2539454449,24,0,0,20.702499999999997,51,2601,285309971.8037262,94.19637499999999,127970728.04845701,6385.775610066762,40778130.14212353,0.0354149333411787,0.0459248010243341,Russian Federation,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,7.74700021743774,11.544913126074755,0,0,1,0,0,1990,1,0,0,1,0,0
Russia,2011,35.5,0.8,46.5,0.8,11,1.1,23.7,1.4,7071,RUS,36797199556,142956460,948013000000,6631.483196,22570.49974,911215820800,0.0377559028565884,0.133432164788246,0.129430383443832,0.0417569316923618,0.0377551503479481,0.038225706666708,0.0342239253222942,1990,79,1989,67,EECA,9.41299343109131,0,17834.861328125,0.0432977676391602,NA,NA,NA,NA,24,0,0,NA,52,2704,318082278.59344864,NA,NA,6631.480662014154,43976535.77066769,0.038815079071700495,0.0459248010243341,Russian Federation,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,7.68599987030029,11.544913126074755,0,0,1,0,0,1990,1,0,0,1,0,0
Russia,2012,35.3,0.8,46.3,0.9,11,1.2,23.8,1.5,7072,RUS,35477287377,143178000,980583000000,6848.69737,23309.79626,945105731584,0.032229978591203703,-0.0365290455520153,-0.0380775481462479,0.033779077231884,0.0322305746376514,0.0365170314908028,0.0349685288965702,1990,79,1989,67,EECA,9.41299343109131,0,NA,NA,NA,NA,NA,NA,24,0,0,NA,53,2809,NA,NA,NA,6848.698822444789,46904675.560556635,0.03617979036654725,0.0459248010243341,Russian Federation,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,7.32600021362305,11.544913126074755,0,0,1,0,0,1990,1,0,0,1,0,0
Russia,2013,34.7,0.8,45.7,0.8,11,1.1,24.1,1.4,7073,RUS,36569468229,143499861,993514000000,6923.446816,23564.20878,956944547840,0.0108552714809775,0.0303209908306599,0.0280755367130041,0.0131008606404066,0.0108554055914283,0.0124486396089196,0.0102031845599413,1990,79,1989,67,EECA,9.41299343109131,0,NA,NA,NA,NA,NA,NA,24,0,0,NA,54,2916,NA,NA,NA,6923.449215048368,47934149.033353865,0.036808206254768425,0.0459248010243341,Russian Federation,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,6.99200010299683,11.544913126074755,0,0,1,0,0,1990,1,0,0,1,0,0
Rwanda,1984,42.2,2.9,42.9,3.2,NA,NA,NA,NA,7097,RWA,548612478.1,5873794,1517026449,258.2702847,NA,968413952,-0.0791904926300049,-0.0922922119498253,-0.128149509429932,-0.0433331988751888,-0.0791904926300049,-0.0144956558942795,-0.0503529533743858,NA,5,1960,7,SSAF,NA,0,1019.68200683594,-0.0763535499572754,192,19.68,0.95824,0.9182238976,53,0,0,387.3024,25,625,1039751.39506497,7622.111231999999,879878867.636224,258.2702847597311,66703.5399898726,0.3616367258867746,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,1985,42.5,3,43.2,3,NA,NA,NA,NA,7098,RWA,561186556.7,6112554,1583817305,259.1089266,NA,1022630720,0.00324188754893839,0.0226610694080591,-0.017182856798172,0.0430858135223389,0.00324188685044646,0.054474089294672,0.0146301640197635,NA,5,1960,7,SSAF,NA,0,1047.13598632812,0.00598669052124023,192,19.99,1.20352,1.4484603903999997,53,0,0,399.60009999999994,26,676,1096493.7738633647,7988.005998999998,1743251049.0542078,259.1089264814675,67137.43578237854,0.35432530944596546,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,1986,42.7,2.9,43.6,3,NA,NA,NA,NA,7099,RWA,577469558.7,6405995,1670485966,260.7691648,NA,1093016448,0.00638705072924495,0.0286023356020451,-0.0182872470468283,0.0532766319811344,0.00638705119490623,0.0665628165006638,0.0196732319891453,NA,5,1960,7,SSAF,NA,0,1061.02551269531,-1.90258026123047e-4,192,20.56,1.06392,1.1319257664,53,0,0,422.71359999999993,27,729,1125775.1385903454,8690.991615999998,1204278461.3882883,260.76916482138995,68000.55732164523,0.34568956007619644,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,1987,43.2,2.9,44.1,3,NA,NA,NA,NA,7100,RWA,565803003.5,6740876,1670084446,247.754809,NA,1104281472,-0.0511960051953793,-0.0204097609966993,-0.0713653787970543,-2.40390087128617e-4,-0.0511960051953793,0.0102536147460341,-0.0407020002603531,NA,5,1960,7,SSAF,NA,0,985.571105957031,-0.0471267700195312,192,20.56,1.17685,1.3849759224999998,53,0,0,422.71359999999993,28,784,971350.4048973653,8690.991615999998,1629908914.3941245,247.75480901888716,61382.44539198525,0.33878706244773926,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,1988,43.7,2.9,44.7,3.1,NA,NA,NA,NA,7101,RWA,597623218.4,7045785,1745218623,247.6968319,NA,1147595392,-2.34037375776097e-4,0.0547145195305347,0.0104748392477632,0.0440056398510933,-2.34037303016521e-4,0.0384739190340042,-0.00576576078310609,NA,5,1960,7,SSAF,NA,0,962.452697753906,-0.0417985916137695,192,20.59,1.28377,1.6480654129000003,53,0,0,423.9481,29,841,926315.1954137716,8729.091379,2115736935.1186328,247.6968319356892,61353.720550977065,0.342434587004748,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,1989,44.1,2.8,45.3,3.1,NA,NA,NA,NA,7102,RWA,572133985.2,7223798,1744581020,241.5046793,NA,1172446976,-0.025316696614027,-0.0435872822999954,-0.0685385689139366,-3.65409534424543e-4,-0.025316696614027,0.0214242078363895,-0.00352708017453551,NA,5,1960,7,SSAF,NA,0,1019.61047363281,0.00851297378540039,192,19.77,1.04119,1.0840766161000002,53,0,0,390.8529,30,900,1039605.5179417231,7727.161832999999,1128729731.917159,241.50467939441273,58324.51016939808,0.3279492202660786,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,1990,44.6,2.7,45.9,3,NA,NA,NA,NA,7103,RWA,557488851.7,7214696,1702723443,236.0076492,855.6754761,1145234560,-0.0230246316641569,-0.0259306970983744,-0.0246699005365372,-0.0242854300886393,-0.0230246335268021,-0.0234835259616375,-0.0222227293998003,1990,5,1960,7,SSAF,NA,0,985.529724121094,-0.0221314430236816,192,20.33,1.08895,1.1858121025000001,53,0,0,413.30889999999994,31,961,971268.8371261996,8402.569936999998,1291290089.0173752,236.00764924814573,55699.61050363578,0.32741009938629245,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,1991,45.1,2.6,46.5,2.9,NA,NA,NA,NA,7104,RWA,589823195.7,6973664,1659910511,238.0255933,862.9917866,1070087296,0.008513986133039,0.0563803166151047,0.0903596058487892,-0.025465302169323,0.008513986133039,-0.0678692385554314,-0.0338899530470371,1990,5,1960,7,SSAF,NA,0,913.659057617188,-0.00310707092285156,192,19.98,1.1602000000000001,1.3460640400000004,53,0,0,399.2004,32,1024,834772.873565928,7976.023992,1561703499.2080002,238.0255932892666,56656.18306070736,0.35533433386397784,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,88.4779968261719,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,1992,45.5,2.7,47.1,2.8,NA,NA,NA,NA,7105,RWA,620494015.2,6545100,1757392494,268.505064,973.498949,1136898432,0.120491571724415,0.0506931357085705,0.114117227494717,0.0570674799382687,0.120491571724415,0.060563649982214,0.12398774176836,1990,5,1960,7,SSAF,NA,0,1037.06530761719,0.127190113067627,192,20.23,1.01153,1.0231929409,53,0,0,409.2529,33,1089,1075504.4522631369,8279.186167,1034990355.5085769,268.50506394096345,72094.96936194088,0.3530765138228706,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,88.072998046875,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,1993,46,2.6,47.7,2.9,NA,NA,NA,NA,7106,RWA,515487824,6066268,1614890952,266.2083099,965.1717778,1099403136,-0.00859065167605877,-0.185402274131775,-0.109429188072681,-0.0845637395977974,-0.00859065167605877,-0.0335364528000355,0.0424366369843483,1990,5,1960,7,SSAF,NA,0,1010.70086669922,-0.0148935317993164,192,20.51,0.96388,0.9290646544,53,0,0,420.66010000000006,34,1156,1021516.2419465545,8627.738651000001,895506839.083072,266.208309952676,70866.86428786002,0.31920906074901334,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,88.5419998168945,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,1994,46.4,2.6,48.3,2.8,NA,NA,NA,NA,7107,RWA,354022334,5728464,803439462.7,140.253908,508.5082195,449417120,-0.640824735164642,-0.375753670930862,-0.318457514047623,-0.698120892047882,-0.640824735164642,-0.894571244716644,-0.837275087833405,1990,5,1960,7,SSAF,NA,0,478.799377441406,-0.611863613128662,192,21.11,1.14628,1.3139578384,53,0,0,445.6321,35,1225,229248.843838278,9407.293630999999,1506163591.0011518,140.2539079760299,19671.158702548662,0.440633489435893,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,91.0019989013672,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,1995,46.9,2.5,48.9,2.7,NA,NA,NA,NA,7108,RWA,458184110.8,5663838,1086443608,191.8210952,695.4715558,628259520,0.313108742237091,0.257911086082458,0.269256770610809,0.30176305770874,0.313108742237091,0.335001885890961,0.346347540616989,1990,5,1960,7,SSAF,NA,0,615.549377441406,0.303024291992188,192,20.56,1.17164,1.3727402896,53,0,0,422.71359999999993,36,1296,378901.0360685025,8690.991615999998,1608357432.9069445,191.82109516550437,36795.332550493484,0.42172838739735125,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,89.2559967041016,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,1996,47.3,2.4,49.5,2.7,NA,NA,NA,NA,7109,RWA,549431613.5,5929575,1224918405,206.5777741,748.9737551,675486784,0.0741138309240341,0.181613221764565,0.135762438178062,0.119964614510536,0.0741138309240341,0.0724802613258362,0.026629475876689,1990,5,1960,7,SSAF,NA,0,716.290710449219,0.0976357460021973,192,19.9,1.133,1.283689,53,0,0,396.00999999999993,37,1369,513072.3818758469,7880.598999999998,1454419637,206.57777412377783,42674.376761934574,0.44854547964768315,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,88.9339981079102,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,1997,47.8,2.3,50.1,2.6,NA,NA,NA,NA,7110,RWA,572125282.3,6470628,1394566572,215.5226003,781.4043497,822441280,0.0423888079822063,0.0404736772179604,-0.0468469485640526,0.12970943748951,0.042388804256916,0.196843490004539,0.109522871673107,1990,5,1960,7,SSAF,NA,0,756.160583496094,0.0523080825805664,192,20.17,1.22469,1.4998655961,53,0,0,406.8289000000001,38,1444,571778.8280331533,8205.738913000003,1836870396.8877091,215.52260027929282,46449.991231147826,0.4102531164786875,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,88.3539962768555,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,1998,48.2,2.3,50.7,2.5,NA,NA,NA,NA,7111,RWA,631873070.7,7169658,1518106616,211.7404506,767.6916893,886233536,-0.0177045427262783,0.0993305444717407,-0.00325424340553582,0.0848802477121353,-0.0177045427262783,0.0747034102678299,-0.0278813745826483,1990,5,1960,7,SSAF,NA,0,739.29150390625,-0.00966358184814453,192,19.64,0.98739,0.9749390121,53,0,0,385.7296,39,1521,546551.9277479649,7575.729344,962645031.157419,211.7404506602686,44834.01844581364,0.4162244364397132,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,88.3349990844727,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,1999,48.7,2.2,51.3,2.3,NA,NA,NA,NA,7112,RWA,686450239.5,7853015,1633195743,207.9705365,754.0233905,946745472,-0.0179648175835609,0.0828452035784721,-0.00819437764585018,0.0730747655034065,-0.0179648175835609,0.0660497844219208,-0.0249897968024015,1990,5,1960,7,SSAF,NA,0,695.976013183594,-0.0252947807312012,192,19.53,1.2189400000000001,1.4858147236000003,53,0,0,381.4209,40,1600,484382.61092693015,7449.150177000001,1811118999.1849842,207.97053653915088,43251.74406838229,0.42031106341182767,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,88.3519973754883,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,2000,49.1,2,51.8,2.2,NA,NA,NA,NA,7113,RWA,737890709.9,8395577,1769056478,210.712912,763.9662186,1031165760,0.0131001817062497,0.0722619891166687,0.00545450067147613,0.0799076706171036,0.0131001826375723,0.0854149609804153,0.0186074785888195,1990,5,1960,7,SSAF,NA,0,630.850952148438,-0.00506401062011719,192,19.93,1.14058,1.3009227363999998,53,0,0,397.2049,41,1681,397972.92382659076,7916.293656999999,1483806454.6831117,210.71291204880856,44399.93130408893,0.41710975261469296,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,88.2799987792969,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,2001,49.5,2,52.3,2.1,NA,NA,NA,NA,7114,RWA,803037805.6,8760003,1922415174,219.4537118,795.6570897,1119377408,0.0406447313725948,0.0846060663461685,0.0421148426830769,0.0831359550356865,0.0406447313725948,0.08208267390728,0.0395914502441883,1990,5,1960,7,SSAF,NA,0,664.187255859375,0.0212440490722656,192,20.42,1.09655,1.2024219024999998,53,0,0,416.97640000000007,42,1764,441144.71084600687,8514.658088000002,1318515737.186375,219.4537118309206,48159.93163636875,0.4177234015111868,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,88.2310028076172,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,2002,49.7,2,52.6,2.1,NA,NA,NA,NA,7115,RWA,938243939.7,8987523,2182143650,242.7970032,880.2911346,1243899648,0.101084388792515,0.15560819208622,0.129967153072357,0.126725420355797,0.101084388792515,0.105478674173355,0.0798376426100731,1990,5,1960,7,SSAF,NA,0,760.373596191406,0.096226692199707,192,20.16,1.2225599999999999,1.4946529535999997,53,0,0,406.42560000000003,43,1849,578168.0057850514,8193.540096,1827302914.9532158,242.797003134234,58950.38473096523,0.4299643333288347,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,87.7089996337891,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,2003,49.9,1.9,52.9,2,NA,NA,NA,NA,7116,RWA,911481169.5,9126167,2213813873,242.57871599999999,879.499707,1302332672,-8.99456674233079e-4,-0.0289390441030264,-0.0442475415766239,0.0144090428948402,-8.99456324987113e-4,0.0459056980907917,0.0305971968919039,1990,5,1960,7,SSAF,NA,0,767.934509277344,0.00263547897338867,192,20.09,0.87548,0.7664652304,53,0,0,403.6081,44,1936,589723.4105390351,8108.486729,671024979.9105921,242.57871601516825,58844.43346356765,0.4117243913847314,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,85.8199996948242,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,2004,50.1,1.9,53.1,2,NA,NA,NA,NA,7117,RWA,930509035,9254379,2367594027,255.8349974,927.5620257,1437084928,0.0532064363360405,0.0206608511507511,0.0067097875289619,0.0671574994921684,0.0532064363360405,0.0984596833586693,0.0845086202025414,1990,5,1960,7,SSAF,NA,0,834.173645019531,0.0542683601379395,192,20.36,0.93699,0.8779502601,53,0,0,414.52959999999996,45,2025,695845.6700451706,8439.822655999998,822630614.211099,255.83499735638662,65451.54587234235,0.3930188302506644,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,83.1100006103516,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,2005,50.4,1.8,53.4,2,NA,NA,NA,NA,7118,RWA,990995989.8,9429457,2581286407,273.7470892,992.5045722,1590290432,0.0676719546318054,0.0629786998033524,0.044237032532692,0.0864136219024658,0.0676719546318054,0.101299956440926,0.0825582891702652,1990,5,1960,7,SSAF,NA,0,916.4677734375,0.0677404403686523,192,21.05,1.0288,1.0584294399999998,53,0,0,443.1025,46,2116,839913.1797494888,9327.307625000001,1088912207.8719997,273.7470892544502,74937.46887528393,0.38391554967034697,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,79.5960006713867,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
Rwanda,2006,50.4,1.9,53.4,2.1,NA,NA,NA,NA,7119,RWA,1020620675,9660946,2802031125,290.0369306,1051.565445,1781410432,0.0578036122024059,0.0294557381421328,0.00520267803221941,0.0820566713809967,0.0578036122024059,0.113488763570786,0.089235708117485,1990,5,1960,7,SSAF,NA,0,1001.13665771484,0.0606112480163574,192,21.04,1.0815,1.1696422499999999,53,0,0,442.68159999999995,47,2209,1002274.6074204406,9314.020863999998,1264968093.375,290.0369306484065,84121.42113994856,0.3642431612889382,0.3696326704029773,Rwanda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,79.1139984130859,83.87126026982847,1,0,0,0,1,1984,1,1,0,0,0,1
