"","Domain Code","Domain","Area Code (FAO)","Area","Element Code","Element","Item Code","Item","Year Code","Year","Months Code","Months","Unit","Value","Flag","Flag Description","...1","country","variable","percentile","value","country_iso3","X1","AgrGDP","Pop","TotGDP","gdpCAP_wdi","gdpCAPppp_wdi","NonAgrGDP","growthWDI","AgrGDPgrowth","AgrGDPgrowthCap","TotGDPgrowth","TotGDPgrowthCap","NonAgrGDPgrowth","NonAgrGDPgrowthCap","firstyrWDIppp","GDPpctile_WDIppp","firstyrWDI","GDPpctile_WDI","continent","OilGDP","oil","gdpCAPppp","rgdpCAPgr","fid","UDel_temp_popweight","UDel_precip_popweight","UDel_precip_popweight_2","wdinomiss","bottom50","temp_sq","gdp_sq","temp_third","prec_third","temp_times_gdppc","prec_times_gdppc","time_trend","time_trend_sq","agri_share","avg_agri_share","Country Name","Indicator Name","Indicator Code","X65","agri_emp","avg_agri_emp","Above50","agri_bottom25","agri_25_50","agri_50_75","agri_top25","min_year","int_2007","agri_top50","agri_b25","agri_m_25_50","agri_m_50_75","agri_top_25","agri_top10","agri_b90","agri_top1","agri_b99","agri_top5","agri_b95","agri_top20","agri_b80","agri_b75","agri_b50"
"1436","PP","Producer Prices",202,"South Africa",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1997,1997,7021,"Annual value",NA,25,"Im","FAO data based on imputation methodology",2751,"ZA","sptinc992j","p0p50",0.1373,"ZAF",8916,5191114261,40926063,1.91021e+11,4667.476352,9550.029354,185829883904,0.00324196740984917,0.00842629000544548,-0.0144551787525415,0.026120699942112,0.00323923188261688,0.0266194604337215,0.00373799307271838,1990,62,1960,70,"SSAF",0.00922833569347858,0,5558.3310546875,0.00971794128417969,197,17.16,0.85838,0.7368162244,53,0.1373,294.4656,30895044.1135035,5053.029696,632468310.700472,95380.9608984375,4771160.21072266,38,1444,0.0271756208008544,0.0250590913614548,"South Africa","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,10.2760000228882,8.46856513230697,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"1437","PP","Producer Prices",202,"South Africa",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1998,1998,7021,"Annual value",NA,28,"Im","FAO data based on imputation methodology",2752,"ZA","sptinc992j","p0p50",0.1297,"ZAF",8917,4915613468,41899683,1.9201e+11,4582.606106,9376.378053,187094384640,-0.018350675702095,-0.0545318052172661,-0.0780429691076279,0.00516408449038863,-0.0183470789343119,0.00678156781941652,-0.0167295970022678,1990,62,1960,70,"SSAF",0.00922833569347858,0,5548.88720703125,-0.00972270965576172,197,17.85,0.68252,0.4658335504,53,0.1297,318.6225,30790149.2363551,5687.411625,317940714.819008,99047.6366455078,3787226.49654297,39,1521,0.0256008201031196,0.0250590913614548,"South Africa","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,10.1680002212524,8.46856513230697,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"1438","PP","Producer Prices",202,"South Africa",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1999,1999,7021,"Annual value",NA,28,"Im","FAO data based on imputation methodology",2753,"ZA","sptinc992j","p0p50",0.1232,"ZAF",8918,5219576386,42923485,1.96538e+11,4578.788974,9368.567895,191318425600,-0.00083330809138715,0.0599996857345104,0.0358588360249996,0.0233083423227072,-0.00083250796888023,0.0223259702324867,-0.00181488133966923,1990,62,1960,70,"SSAF",0.00922833569347858,0,5566.15478515625,0.00913524627685547,197,17.99,0.60601,0.3672481201,53,0.1232,323.6401,30982079.0923178,5822.285399,222556033.261801,100135.124584961,3373145.46135254,40,1600,0.0265575938800639,0.0250590913614548,"South Africa","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,10.0480003356934,8.46856513230697,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"1439","PP","Producer Prices",202,"South Africa",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2000,2000,7021,"Annual value",NA,27,"Im","FAO data based on imputation methodology",2754,"ZA","sptinc992j","p0p50",0.1154,"ZAF",8919,5466143306,NA,2.04703e+11,4652.338808,9519.05673,199236861952,0.0159355159848928,0.0461570583283901,0.0213865358382463,0.0407043509185314,0.0159338302910328,0.0405551865696907,0.0157846659421921,1990,62,1960,70,"SSAF",0.00922833569347858,0,5837.92333984375,0.0266895294189453,197,16.99,0.82702,0.6839620804,53,0.1154,288.6601,34081348.9218924,4904.335099,565650319.732408,99186.3175439453,4828079.36051758,41,1681,0.0267028001836807,0.0250590913614548,"South Africa","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,9.92599964141846,8.46856513230697,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"1440","PP","Producer Prices",202,"South Africa",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2001,2001,7021,"Annual value",NA,35,"Im","FAO data based on imputation methodology",2755,"ZA","sptinc992j","p0p50",0.1149,"ZAF",8920,5288294335,44909738,2.10302e+11,4682.779452,9581.340717,205013712896,0.00652177119627595,-0.0330775417387486,-0.0535425618290901,0.0269844438880682,0.00651942566037178,0.0285824909806252,0.00811747182160616,1990,62,1960,70,"SSAF",0.00922833569347858,0,5956.27587890625,0.0130271911621094,197,17.51,0.65062,0.4233063844,53,0.1149,306.6001,35477222.3456404,5368.567751,275411599.818328,104294.390639648,3875272.21233398,42,1764,0.0251461913581421,0.0250590913614548,"South Africa","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,9.72399997711182,8.46856513230697,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"1441","PP","Producer Prices",202,"South Africa",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2002,2002,7021,"Annual value",NA,40,"Im","FAO data based on imputation methodology",2756,"ZA","sptinc992j","p0p50",0.1165,"ZAF",8921,5633613822,45808736,2.18016e+11,4759.26576,9737.837812,212382384128,0.0162015706300735,0.0632553622126579,0.0434351973235607,0.0360238626599312,0.0162036996334791,0.0353114791214466,0.0154913179576397,1990,62,1960,70,"SSAF",0.00922833569347858,0,6214.83740234375,0.0223283767700195,197,17.61,0.58044,0.3369105936,53,0.1165,310.1121,38624203.9375708,5461.074081,195556384.949184,109443.286655273,3607340.22181641,43,1849,0.0258403686977103,0.0250590913614548,"South Africa","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,10.9270000457764,8.46856513230697,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"1442","PP","Producer Prices",202,"South Africa",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2003,2003,7021,"Annual value",NA,39,"Im","FAO data based on imputation methodology",2757,"ZA","sptinc992j","p0p50",0.1166,"ZAF",8922,5671982654,46409243,2.24445e+11,4836.221986,9895.296395,218773012480,0.0160404294729233,0.00678760791197419,-0.0062362183816731,0.0290622338652611,0.0160384066402912,0.0296463705599308,0.0166225433349609,1990,62,1960,70,"SSAF",0.00922833569347858,0,6242.70361328125,0.0157670974731445,197,17.97,0.50575,0.2557830625,53,0.1166,322.9209,38971348.4032748,5802.888573,129362283.859375,112181.383930664,3157247.35241699,44,1936,0.0252711472922097,0.0250590913614548,"South Africa","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,9.9069995880127,8.46856513230697,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"1443","PP","Producer Prices",202,"South Africa",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2004,2004,7021,"Annual value",NA,39,"Im","FAO data based on imputation methodology",2758,"ZA","sptinc992j","p0p50",0.1211,"ZAF",8923,5791492131,47019452,2.34668e+11,4990.867706,10211.71389,228876500992,0.0314759500324726,0.0208512358367443,0.00778848910704255,0.04454106092453,0.0314783155918121,0.0451478399336338,0.0320850946009159,1990,62,1960,70,"SSAF",0.00922833569347858,0,6515.478515625,0.0318527221679688,197,17.53,0.6284,0.39488656,53,0.1211,307.3009,42451460.287571,5386.984777,248146714.304,114216.338378906,4094326.69921875,45,2025,0.0246795137428196,0.0250590913614548,"South Africa","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,9.0629997253418,8.46856513230697,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"1444","PP","Producer Prices",202,"South Africa",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2005,2005,7021,"Annual value",NA,37,"Im","FAO data based on imputation methodology",2759,"ZA","sptinc992j","p0p50",0.1198,"ZAF",8924,5881438737,47639556,2.47052e+11,5185.849388,10610.66198,241170563072,0.0383238606154919,0.0154114486649632,0.00230941246263683,0.0514270924031734,0.0383250564336777,0.0523218512535095,0.0392198152840137,1990,62,1960,70,"SSAF",0.00922833569347858,0,6928.12255859375,0.0395097732543945,197,17.85,0.516,0.266256,53,0.1198,318.6225,47998882.1868956,5687.411625,137388096,123666.987670898,3574911.24023438,46,2116,0.0238064809716173,0.0250590913614548,"South Africa","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,7.04300022125244,8.46856513230697,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"1445","PP","Producer Prices",202,"South Africa",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2006,2006,7021,"Annual value",NA,41,"Im","FAO data based on imputation methodology",2760,"ZA","sptinc992j","p0p50",0.1083,"ZAF",8925,5560178394,48269753,2.60896e+11,5404.950682,11058.96073,255335825408,0.0413816832005978,-0.0561712235212326,-0.0693129301071167,0.0545230209827423,0.0413813106715679,0.0570752285420895,0.0439335182309151,1990,62,1960,70,"SSAF",0.00922833569347858,0,7232.94580078125,0.0433273315429688,197,16.9,0.6949,0.48288601,53,0.1083,285.61,52315504.9570391,4826.809,335557488.349,122236.784033203,5026174.03696289,47,2209,0.0213118575754324,0.0250590913614548,"South Africa","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,6.77899980545044,8.46856513230697,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"1446","PP","Producer Prices",202,"South Africa",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2007,2007,7021,"Annual value",NA,54,"Im","FAO data based on imputation methodology",2761,"ZA","sptinc992j","p0p50",0.093,"ZAF",8926,5708307245,48910248,2.75369e+11,5630.098012,11519.63014,269660700672,0.0408115237951279,0.0262923315167427,0.0131105193868279,0.0539901554584503,0.040808342397213,0.0545848645269871,0.0414030514657497,1990,62,1960,70,"SSAF",0.00922833569347858,0,7515.68017578125,0.0434646606445312,197,17.52,0.55389,0.3067941321,53,0.093,306.9504,56485448.5046313,5377.771008,169930201.828869,131674.716679687,4162860.09256348,48,2304,0.0207296654489067,0.0250590913614548,"South Africa","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,6.62200021743774,8.46856513230697,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"1447","PP","Producer Prices",202,"South Africa",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2008,2008,7021,"Annual value",NA,62,"Im","FAO data based on imputation methodology",2762,"ZA","sptinc992j","p0p50",0.101,"ZAF",8927,6626957721,49561256,2.85344e+11,5757.393569,11780.08702,278717038592,0.0223580151796341,0.149223312735558,0.136000856757164,0.0355834551155567,0.0223609991371632,0.0330325625836849,0.0198101103305817,1990,62,1960,70,"SSAF",0.00922833569347858,0,7698.412109375,0.0258293151855469,197,17.46,0.61345,0.3763209025,53,0.101,304.8516,59265549.0057716,5322.708936,230854057.638625,134414.275429688,4722590.90849609,49,2401,0.0232244509118818,0.0250590913614548,"South Africa","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,5.65700006484985,8.46856513230697,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"1448","PP","Producer Prices",202,"South Africa",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2009,2009,7021,"Annual value",NA,63,"Im","FAO data based on imputation methodology",2763,"ZA","sptinc992j","p0p50",0.1032,"ZAF",8928,6518612946,50222996,2.80988e+11,5594.814025,11447.43629,274469388288,-0.0286447647958994,-0.0164842177182436,-0.0297478288412094,-0.0153835061937571,-0.0286471154540777,-0.0153573323041201,-0.0286209415644407,1990,62,1960,70,"SSAF",0.00922833569347858,0,7452.603515625,-0.0242166519165039,197,17.28,0.62061,0.3851567721,53,0.1032,298.5984,55541299.1611061,5159.780352,239032144.332981,128780.98875,4625160.26783203,50,2500,0.0231989015402793,0.0250590913614548,"South Africa","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,5.06899976730347,8.46856513230697,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"1449","PP","Producer Prices",202,"South Africa",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2010,2010,7021,"Annual value",NA,63,"Im","FAO data based on imputation methodology",2764,"ZA","sptinc992j","p0p50",0.0901,"ZAF",8929,6543772836,50895698,2.89812e+11,5694.228587,11650.84642,283268218880,0.0176130309700966,0.00385227031074464,-0.00945312157273293,0.0309204738587141,0.0176150817424059,0.0315544828772545,0.0182490907609463,1990,62,1960,70,"SSAF",0.00922833569347858,0,7675.58154296875,0.0208511352539062,197,17.82,0.54477,0.2967743529,53,0.0901,317.5524,58914552.0227625,5658.783768,161673764.229333,136778.863095703,4181426.55716309,51,2601,0.0225793715788166,0.0250590913614548,"South Africa","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,4.85599994659424,8.46856513230697,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"1450","PP","Producer Prices",202,"South Africa",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2011,2011,7021,"Annual value",NA,71,"Im","FAO data based on imputation methodology",2765,"ZA","sptinc992j","p0p50",0.0833,"ZAF",8930,6539527104,51579599,3.00243e+11,5820.961725,11910.15254,293703483392,0.022012360394001,-0.00064903078600764,-0.0139968553557992,0.0353597104549408,0.022011885419488,0.0361764803528786,0.0228286553174257,1990,62,1960,70,"SSAF",0.00922833569347858,0,7992.11865234375,0.0242452621459961,NA,NA,NA,NA,53,0.0833,NA,63873960.5531409,NA,NA,NA,NA,52,2704,0.0217807812471898,0.0250590913614548,"South Africa","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,4.59999990463257,8.46856513230697,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"1451","PP","Producer Prices",202,"South Africa",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2012,2012,7021,"Annual value",NA,80,"Im","FAO data based on imputation methodology",2766,"ZA","sptinc992j","p0p50",0.0639,"ZAF",8931,6672560021,52274945,3.07649e+11,5885.218461,12041.62696,300976439296,0.0109783690422773,0.0201387424021959,0.00674777571111917,0.0243673752993345,0.0109764086082578,0.0244612880051136,0.0110703213140368,1990,62,1960,70,"SSAF",0.00922833569347858,0,NA,NA,NA,NA,NA,NA,53,0.0639,NA,NA,NA,NA,NA,NA,53,2809,0.0216888727770934,0.0250590913614548,"South Africa","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,4.83799982070923,8.46856513230697,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"1452","PP","Producer Prices",202,"South Africa",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2013,2013,7021,"Annual value",NA,88,"Im","FAO data based on imputation methodology",2767,"ZA","sptinc992j","p0p50",0.0632,"ZAF",8932,6826821596,52981991,3.13466e+11,5916.462561,12105.55488,306639175680,0.00529486825689673,0.0228556077927351,0.00942073855549097,0.018731378018856,0.00529650831595063,0.0186397451907396,0.0052048759534955,1990,62,1960,70,"SSAF",0.00922833569347858,0,NA,NA,NA,NA,NA,NA,53,0.0632,NA,NA,NA,NA,NA,NA,54,2916,0.021778507385171,0.0250590913614548,"South Africa","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,4.98199987411499,8.46856513230697,0,0,1,0,0,1990,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
"1453","PP","Producer Prices",203,"Spain",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1991,1991,7021,"Annual value",NA,65,"Im","FAO data based on imputation methodology",760,"ES","sptinc992j","p0p50",0.1998,"ESP",2575,NA,38939049,7.4926e+11,19241.86336,24190.01116,NA,0.0228629931807518,NA,NA,0.0251419227570295,0.0228636190295219,NA,NA,1990,83,1960,80,"WEOFF",0.0750459656119347,0,15890.4052734375,0.0228281021118164,205,14.44,0.60438,0.3652751844,53,0.1998,208.5136,252504979.75409,3010.936384,220765015.947672,229457.452148438,9603843.13916016,32,1024,NA,0.0316728918700368,"Spain","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,9.85999965667725,6.49056517559549,0,1,0,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1
"1454","PP","Producer Prices",203,"Spain",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1992,1992,7021,"Annual value",NA,61,"Im","FAO data based on imputation methodology",761,"ES","sptinc992j","p0p50",0.2021,"ESP",2576,NA,39067745,7.56222e+11,19356.68667,24334.36188,NA,0.00594963552430272,NA,NA,0.00924893096089363,0.00594931794330478,NA,NA,1990,83,1960,80,"WEOFF",0.0750459656119347,0,16368.5986328125,0.00650501251220703,205,14.4,0.61766,0.3815038756,53,0.2021,207.36,267931021.202111,2985.984,235639683.803096,235707.8203125,10110228.631543,33,1089,NA,0.0316728918700368,"Spain","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,9.81400012969971,6.49056517559549,0,1,0,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1
"1455","PP","Producer Prices",203,"Spain",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1993,1993,7021,"Annual value",NA,66,"Im","FAO data based on imputation methodology",762,"ES","sptinc992j","p0p50",0.2052,"ESP",2577,NA,39189400,7.48422e+11,19097.5552,24008.59339,NA,-0.0134775973856449,NA,NA,-0.010367994196713,-0.0134771056473255,NA,NA,1990,83,1960,80,"WEOFF",0.0750459656119347,0,16413.357421875,-0.0133581161499023,205,13.83,0.6008,0.36096064,53,0.2052,191.2689,269398301.858219,2645.248887,216865152.512,226996.733144531,9861145.1390625,34,1156,NA,0.0316728918700368,"Spain","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,9.7819995880127,6.49056517559549,0,1,0,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1
"1456","PP","Producer Prices",203,"Spain",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1994,1994,7021,"Annual value",NA,77,"Im","FAO data based on imputation methodology",763,"ES","sptinc992j","p0p50",0.2001,"ESP",2578,NA,39294967,7.66258e+11,19500.15842,24514.72816,NA,0.0208622626960278,NA,NA,0.0235519371926785,0.0208617951720953,NA,NA,1990,83,1960,80,"WEOFF",0.0750459656119347,0,17039.994140625,0.0206174850463867,205,15.05,0.55262,0.3053888644,53,0.2001,226.5025,290361400.312534,3408.862625,168763994.244728,256451.911816406,9416641.56199219,35,1225,NA,0.0316728918700368,"Spain","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,9.48999977111816,6.49056517559549,0,1,0,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1
"1457","PP","Producer Prices",203,"Spain",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1995,1995,7021,"Annual value",NA,82,"Im","FAO data based on imputation methodology",764,"ES","sptinc992j","p0p50",0.2024,"ESP",2579,24855496645,39387017,7.87388e+11,19991.04432,25131.84799,762532528128,0.0248617995530367,NA,NA,0.0272022113204002,0.0248624105006456,NA,NA,1990,83,1960,80,"WEOFF",0.0750459656119347,0,17804.150390625,0.0244522094726562,205,15.5,0.5567,0.30991489,53,0.2024,240.25,316987771.131992,3723.875,172529619.263,275964.331054688,9911570.52246094,36,1296,0.0315670249546602,0.0316728918700368,"Spain","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,8.98900032043457,6.49056517559549,0,1,0,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1
"1458","PP","Producer Prices",203,"Spain",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1996,1996,7021,"Annual value",NA,78,"Im","FAO data based on imputation methodology",765,"ES","sptinc992j","p0p50",0.2017,"ESP",2580,29914357426,39478186,8.06685e+11,20433.68473,25688.31574,776770617344,0.0219003614038229,0.185259625315666,0.182947605848312,0.0242121182382107,0.0219000969082117,0.0184999238699675,0.0161879025399685,1990,83,1960,80,"WEOFF",0.0750459656119347,0,18195.986328125,0.0215349197387695,205,14.59,0.79936,0.6389764096,53,0.2017,212.8681,331093918.453312,3105.745579,510772182.777856,265479.440527344,14545143.63125,37,1369,0.0370830713673863,0.0316728918700368,"Spain","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,8.35900020599365,6.49056517559549,0,1,0,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1
"1459","PP","Producer Prices",203,"Spain",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1997,1997,7021,"Annual value",NA,81,"Im","FAO data based on imputation methodology",766,"ES","sptinc992j","p0p50",0.2091,"ESP",2581,32063486767,39582413,8.37978e+11,21170.45581,26614.55143,805914542080,0.0354218631982803,0.0693793520331383,0.0667427182197571,0.038058590143919,0.0354219526052475,0.036832619458437,0.0341959819197655,1990,83,1960,80,"WEOFF",0.0750459656119347,0,19453.201171875,0.0357046127319336,205,15.46,0.72551,0.5263647601,53,0.2091,239.0116,378427035.833439,3695.119336,381882897.100151,300746.490117187,14113491.982207,38,1444,0.0382629218989043,0.0316728918700368,"Spain","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,8.04399967193604,6.49056517559549,0,1,0,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1
"1460","PP","Producer Prices",203,"Spain",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1998,1998,7021,"Annual value",NA,83,"Im","FAO data based on imputation methodology",767,"ES","sptinc992j","p0p50",0.2061,"ESP",2582,33070542231,39721108,8.75418e+11,22039.11915,27706.59619,842347446272,0.0402124002575874,0.0309250243008137,0.0274271946400404,0.0437096394598484,0.04021180793643,0.0442148633301258,0.0407170318067074,1990,83,1960,80,"WEOFF",0.0750459656119347,0,20923.119140625,0.0405511856079102,205,14.89,0.53933,0.2908768489,53,0.2061,221.7121,437776914.572788,3301.293169,156878610.917237,311545.244003906,11284465.8461133,39,1521,0.0377768588617095,0.0316728918700368,"Spain","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,7.69899988174438,6.49056517559549,0,1,0,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1
"1461","PP","Producer Prices",203,"Spain",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",1999,1999,7021,"Annual value",NA,80,"Im","FAO data based on imputation methodology",768,"ES","sptinc992j","p0p50",0.2027,"ESP",2583,32833186917,39926268,9.16855e+11,22963.69432,28868.9308,884021788672,0.0410954430699348,-0.00720312306657434,-0.0123548423871398,0.0462478473782539,0.0410961285233498,0.0482891388237476,0.0431374162435532,1990,83,1960,80,"WEOFF",0.0750459656119347,0,22015.5703125,0.0409746170043945,205,14.72,0.58266,0.3394926756,53,0.2027,216.6784,484685336.184631,3189.506048,197808802.365096,324069.195,12827592.1982812,40,1600,0.0358106646274493,0.0316728918700368,"Spain","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,7.20699977874756,6.49056517559549,0,1,0,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1
"1462","PP","Producer Prices",203,"Spain",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2000,2000,7021,"Annual value",NA,83,"Im","FAO data based on imputation methodology",769,"ES","sptinc992j","p0p50",0.2061,"ESP",2584,35436956719,40263216,9.63134e+11,23920.93411,30072.3299,927697010688,0.0408395193517208,0.0763154476881027,0.0679116025567055,0.0492432154715061,0.0408393703401089,0.0482234731316566,0.0398196280002594,1990,83,1960,80,"WEOFF",0.0750459656119347,0,23449.255859375,0.0408000946044922,205,14.73,0.64929,0.4215775041,53,0.2061,216.9729,549867600.358433,3196.010817,273726057.637089,345407.538808594,15225367.3369336,41,1681,0.0367933815221973,0.0316728918700368,"Spain","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,6.68800020217896,6.49056517559549,0,1,0,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1
"1463","PP","Producer Prices",203,"Spain",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2001,2001,7021,"Annual value",NA,84,"Im","FAO data based on imputation methodology",770,"ES","sptinc992j","p0p50",0.2102,"ESP",2585,34723065794,40756001,9.98475e+11,24498.85259,30798.8632,963751903232,0.0238723028451204,-0.0203510634601116,-0.0325158573687077,0.0360365658998489,0.0238717701286077,0.0381287187337875,0.0259639229625463,1990,83,1960,80,"WEOFF",0.0750459656119347,0,24145.4296875,0.0242290496826172,205,14.9,0.60725,0.3687525625,53,0.2102,222.01,583001774.794006,3307.949,223924993.578125,359766.90234375,14662312.1777344,42,1764,0.0347760993455019,0.0316728918700368,"Spain","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,6.55399990081787,6.49056517559549,0,1,0,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1
"1464","PP","Producer Prices",203,"Spain",5539,"Producer Price Index (2014-2016 = 100)",2051,"Agriculture",2002,2002,7021,"Annual value",NA,84,"Im","FAO data based on imputation methodology",771,"ES","sptinc992j","p0p50",0.2112,"ESP",2586,34871208763,41431558,1.02554e+12,24752.52709,31117.77146,990668783616,0.0103013049811125,0.00425733858719468,-0.012182429432869,0.0267454665154219,0.0103056989610195,0.0275463536381721,0.0111065860837698,1990,83,1960,80,"WEOFF",0.0750459656119347,0,25020.671875,0.0121860504150391,205,14.91,0.66164,0.4377674896,53,0.2112,222.3081,626034021.076416,3314.613771,289644481.818944,373058.21765625,16554677.339375,43,1849,0.03400277781754,0.0316728918700368,"Spain","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS",NA,6.00400018692017,6.49056517559549,0,1,0,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1
